order_product_id,product_id,order_id,quantity,price
952,209365,476,1,1630000.0
953,163452,476,1,1243000.0
954,221517,477,1,1469000.0
955,103492,477,3,526000.0
956,83498,478,3,1084000.0
957,214211,478,1,473400.0
958,255085,478,2,3905000.0
959,106974,479,1,1471000.0
960,175715,480,3,6847600.0
961,221316,480,1,1467000.0
962,23810,480,1,4575000.0
963,15874,481,1,1680000.0
964,102560,482,2,679000.0
965,56386,482,1,1339000.0
966,218850,482,2,1849000.0
967,249828,483,1,1995950.0
968,148800,483,3,2422000.0
969,209495,483,1,1480000.0
970,200839,484,3,668000.0
971,208583,484,2,1962000.0
972,185088,484,2,654000.0
973,235039,485,3,5851000.0
974,218296,486,3,2555000.0
975,376381,487,1,1600000.0
976,128096,487,3,2235000.0
977,211397,487,3,1207450.0
978,244415,488,2,3452000.0
979,89874,488,2,620100.0
980,123367,489,2,1480000.0
981,115346,490,1,510000.0
982,187607,490,1,1183000.0
983,257041,490,3,564300.0
984,103620,491,3,2483000.0
985,101683,492,3,2556450.0
986,101031,493,2,1630000.0
987,127007,493,3,1692000.0
988,98219,493,3,612000.0
989,283725,494,3,1324000.0
990,124479,495,2,1276000.0
991,106886,496,3,372000.0
992,154836,496,3,805000.0
993,23970,496,1,2507000.0
994,25028,497,3,15365000.0
995,59116,497,2,697000.0
996,178618,497,2,526000.0
997,231206,498,1,650000.0
998,204743,499,1,2013000.0
999,143071,499,2,629000.0
1000,245623,499,2,823000.0
1001,88764,500,3,841000.0
1002,54725,500,1,3436000.0
1003,215434,500,1,1850000.0
1004,77825,501,1,777000.0
1005,196441,501,1,1757000.0
1006,149879,501,2,4994000.0
1007,231073,502,2,2139000.0
1008,83104,502,2,1967000.0
1009,20982,503,3,2907000.0
1010,365067,504,1,6564000.0
1011,124337,504,3,12474450.0
1012,217699,505,2,1840000.0
1013,185793,505,3,638000.0
1014,194018,505,3,6011000.0
1015,50371,506,2,3026000.0
1016,193694,507,2,44739000.0
1017,211832,507,2,1098000.0
1018,232017,508,3,641000.0
1019,286087,509,2,516000.0
1020,99908,509,1,1019000.0
1021,241310,510,2,606000.0
1022,110326,510,3,1410000.0
1023,191179,510,3,856000.0
1024,340383,511,2,2410000.0
1025,213980,511,2,1630000.0
1026,108015,512,2,547200.0
1027,383000,512,2,838000.0
1028,208479,512,3,15612000.0
1029,236087,513,2,2662000.0
1030,230535,513,1,499700.0
1031,232076,514,2,617000.0
1032,24905,514,2,5132000.0
1033,271352,514,2,526000.0
1034,97394,515,3,1610000.0
1035,209921,515,2,855000.0
1036,134996,516,1,770000.0
1037,139220,516,2,526000.0
1038,171529,516,3,1357000.0
1039,218260,517,1,679000.0
1040,190971,517,2,3022000.0
1041,194103,517,2,3024800.0
1042,277588,518,2,640000.0
1043,205491,518,2,17059000.0
1044,203260,518,1,143421000.0
1045,21826,519,1,1441000.0
1046,152199,519,3,10590000.0
1047,188916,519,2,733000.0
1048,83614,520,3,1400000.0
1049,176120,520,2,2603000.0
1050,177368,521,1,9454500.0
1051,23168,522,2,1630000.0
1052,20089,522,3,3437000.0
1053,200596,523,2,526000.0
1054,176096,523,1,1472000.0
1055,118147,523,2,526000.0
1056,204748,524,2,694000.0
1057,97155,524,2,526000.0
1058,66315,524,1,2851000.0
1059,187294,525,2,799000.0
1060,96478,525,1,906000.0
1061,165249,525,2,7566000.0
1062,139382,526,2,7877000.0
1063,21214,526,1,2058000.0
1064,259317,527,2,1887000.0
1065,38800,527,2,1574000.0
1066,83738,527,1,1378000.0
1067,217831,528,3,542450.0
1068,51152,529,3,3028000.0
1069,96759,530,2,829000.0
1070,185955,530,2,675000.0
1071,83723,530,3,2036000.0
1072,151161,531,2,1555000.0
1073,24953,532,3,803000.0
1074,115481,532,1,1163000.0
1075,19022,532,3,4001000.0
1076,50479,533,3,742900.0
1077,230363,533,1,15291000.0
1078,114710,533,3,526000.0
1079,197403,534,1,12969000.0
1080,271328,534,2,627000.0
1081,75647,534,2,676000.0
1082,22242,535,3,1287000.0
1083,178129,535,2,2779000.0
1084,206910,536,1,15612000.0
1085,88764,536,2,841000.0
1086,219712,537,2,969000.0
1087,260103,537,3,1597000.0
1088,85413,537,2,774000.0
1089,1688,538,1,526000.0
1090,227232,538,2,1117000.0
1091,20400,539,2,3749000.0
1092,151581,540,1,1415000.0
1093,247940,540,3,526000.0
1094,215434,541,3,1850000.0
1095,188644,541,2,937000.0
1096,23883,542,1,1998000.0
1097,210626,542,2,5916000.0
1098,257676,542,1,689000.0
1099,159479,543,2,526000.0
1100,379844,543,1,4545000.0
1101,174973,544,2,12889000.0
1102,20692,544,1,3401000.0
1103,198207,544,1,1262550.0
1104,86175,545,1,648000.0
1105,52682,545,1,2282000.0
1106,280479,545,3,1210000.0
1107,230491,546,2,873000.0
1108,259545,546,1,1418000.0
1109,145253,547,3,1284000.0
1110,194289,547,2,727000.0
1111,24469,548,2,5839000.0
1112,20961,548,2,1973000.0
1113,219694,549,1,1630000.0
1114,200164,549,2,1670000.0
1115,174335,549,1,2439000.0
1116,54797,550,3,2330000.0
1117,19403,551,2,2115000.0
1118,381686,552,2,52444000.0
1119,285028,552,1,7924000.0
1120,23231,553,3,761000.0
1121,379788,553,2,14248000.0
1122,207160,553,2,17059000.0
1123,197194,554,2,526000.0
1124,240705,555,3,1735000.0
1125,23327,556,2,2518000.0
1126,57163,557,1,2414000.0
1127,218850,557,3,1849000.0
1128,115481,558,1,1163000.0
1129,256331,558,1,1393000.0
1130,231836,559,3,1988000.0
1131,203860,560,2,656000.0
1132,115346,560,2,510000.0
1133,218296,560,3,2555000.0
1134,74210,561,1,2031000.0
1135,268855,562,3,1630000.0
1136,139169,562,1,2647000.0
1137,207311,562,1,3484000.0
1138,90773,563,3,650000.0
1139,173692,563,3,513900.0
1140,225903,563,2,609000.0
1141,218850,564,2,1849000.0
1142,226571,564,2,1393000.0
1143,24153,564,2,1541000.0
1144,279021,565,1,756000.0
1145,162287,565,1,3267000.0
1146,141266,566,3,732000.0
1147,190896,566,1,1003000.0
1148,224730,566,3,812000.0
1149,183120,567,1,1460000.0
1150,90816,568,1,878000.0
1151,198424,568,3,1313000.0
1152,229328,568,2,2670000.0
1153,180983,569,2,41730000.0
1154,72352,569,2,1084000.0
1155,354020,570,3,17103000.0
1156,53343,570,3,1342800.0
1157,142872,571,2,10518400.0
1158,182144,571,2,2215000.0
1159,109013,572,3,655000.0
1160,229674,572,1,2153650.0
1161,90352,572,3,634500.0
1162,157330,573,3,1864800.0
1163,75470,573,2,838000.0
1164,116993,574,3,1190000.0
1165,211557,574,2,1630000.0
1166,26058,574,2,1753000.0
1167,10066,575,3,640000.0
1168,202768,575,2,2446000.0
1169,172183,575,1,629000.0
1170,176861,576,2,3549000.0
1171,31772,576,1,4116000.0
1172,214353,577,2,1548500.0
1173,141147,578,1,1436000.0
1174,221723,578,3,463000.0
1175,115498,578,2,993000.0
1176,31765,579,3,796000.0
1177,19239,579,1,2498000.0
1178,237398,579,2,1137000.0
1179,214695,580,2,2603000.0
1180,227953,580,3,526000.0
1181,224892,581,1,667000.0
1182,21290,581,1,943000.0
1183,183330,582,1,3911000.0
1184,91613,583,1,144000.0
1185,66315,583,2,2851000.0
1186,197263,584,2,767000.0
1187,207160,584,1,17059000.0
1188,239956,584,3,499700.0
1189,151322,585,2,526000.0
1190,21275,586,1,7599000.0
1191,82674,586,2,1392000.0
1192,160125,586,3,1827000.0
1193,88733,587,3,526000.0
1194,156464,588,3,526000.0
1195,219683,588,3,1630000.0
1196,216878,588,2,638000.0
1197,53213,589,1,3144500.0
1198,204153,590,3,1412000.0
1199,97681,591,2,1110000.0
1200,97184,591,2,612000.0
1201,262678,591,3,36078000.0
1202,194808,592,2,2210000.0
1203,51709,593,3,1950000.0
1204,178947,593,2,16637000.0
1205,106099,594,2,245000.0
1206,13410,594,3,2199000.0
1207,180412,595,1,2449000.0
1208,137932,596,1,1231000.0
1209,265436,597,1,1616000.0
1210,19818,597,2,1265000.0
1211,97276,597,3,1484000.0
1212,168426,598,2,1835000.0
1213,149007,599,1,2427250.0
1214,262213,599,3,526000.0
1215,238777,599,1,749000.0
1216,147791,600,1,1891450.0
1217,363563,600,3,645000.0
1218,167966,600,3,10731000.0
1219,56610,601,1,602000.0
1220,368386,601,3,17344000.0
1221,250972,601,1,11098000.0
1222,97010,602,3,1360000.0
1223,81556,602,2,5816000.0
1224,197318,602,2,996000.0
1225,97010,603,1,1360000.0
1226,70743,604,3,526000.0
1227,97092,604,2,526000.0
1228,162489,604,3,1454000.0
1229,173296,605,3,2851000.0
1230,185004,606,1,955000.0
1231,196204,606,2,2143000.0
1232,19029,606,1,6779000.0
1233,46843,607,3,526000.0
1234,379699,607,1,2239000.0
1235,21214,607,3,2058000.0
1236,232017,608,1,641000.0
1237,56736,608,1,532000.0
1238,179362,609,2,2853000.0
1239,225727,609,2,526000.0
1240,218652,610,3,617000.0
1241,89312,610,2,526000.0
1242,224715,611,2,837000.0
1243,205694,611,2,9314000.0
1244,183209,612,3,1433000.0
1245,282640,612,1,11037000.0
1246,164167,612,1,526000.0
1247,103017,613,2,624000.0
1248,177284,613,3,1607000.0
1249,178245,613,3,684000.0
1250,181186,614,2,668000.0
1251,19539,615,2,2698000.0
1252,126941,615,3,1504000.0
1253,207722,615,2,1037000.0
1254,378226,616,2,1363000.0
1255,123605,617,3,774000.0
1256,186074,617,1,697000.0
1257,133190,617,1,984000.0
1258,57031,618,3,1900000.0
1259,183661,618,1,2145000.0
1260,140702,619,2,526000.0
1261,280479,620,2,1210000.0
1262,38805,620,2,1037000.0
1263,216207,620,2,1863900.0
1264,58691,621,1,808000.0
1265,178476,622,3,15910000.0
1266,194808,622,3,2210000.0
1267,194844,622,1,1714000.0
1268,169632,623,2,730800.0
1269,97155,623,3,526000.0
1270,235295,624,3,10384000.0
1271,201106,624,1,635000.0
1272,22681,625,1,1363000.0
1273,154876,626,2,2828150.0
1274,169208,626,3,1885000.0
1275,255277,626,2,526000.0
1276,198207,627,1,1262550.0
1277,136669,627,2,1314800.0
1278,54726,627,2,1632000.0
1279,184588,628,1,526000.0
1280,181813,629,1,551000.0
1281,277029,629,3,702000.0
1282,171397,630,2,1630000.0
1283,105568,630,1,2903000.0
1284,203163,630,3,1871000.0
1285,173944,631,2,5927000.0
1286,221260,632,2,1127650.0
1287,567380,632,1,5406000.0
1288,179219,633,2,1647000.0
1289,216445,633,2,738000.0
1290,103339,633,3,1630000.0
1291,128372,634,2,1630000.0
1292,176589,634,3,12073000.0
1293,213862,634,1,1661000.0
1294,193027,635,1,2403000.0
1295,192497,636,3,1890000.0
1296,31767,637,2,2577000.0
1297,148721,637,3,1471000.0
1298,96759,638,2,829000.0
1299,84279,638,2,3228000.0
1300,224730,639,1,812000.0
1301,167300,640,2,526000.0
1302,127006,640,1,1506000.0
1303,217032,641,3,2006000.0
1304,354939,641,3,1799000.0
1305,90785,642,2,1312000.0
1306,182144,643,2,2215000.0
1307,247176,644,2,575700.0
1308,52442,644,2,2431000.0
1309,91515,644,1,297000.0
1310,215842,645,3,612000.0
1311,357892,646,1,2267000.0
1312,175220,646,2,1299000.0
1313,22045,646,1,1243000.0
1314,222246,647,3,727000.0
1315,24094,647,3,9671000.0
1316,99079,647,3,951300.0
1317,20086,648,3,13910000.0
1318,373480,648,3,13705000.0
1319,19480,649,3,1524750.0
1320,24684,649,3,10913000.0
1321,197197,649,3,526000.0
1322,268174,650,1,792300.0
1323,135741,651,1,1421000.0
1324,264560,651,3,1192250.0
1325,203039,651,2,1163000.0
1326,198956,652,1,2988000.0
1327,217518,653,2,2773000.0
1328,264758,653,2,8090000.0
1329,209503,653,1,17059000.0
1330,187877,654,2,15612000.0
1331,183274,655,3,5210000.0
1332,277927,655,1,812000.0
1333,90073,655,1,1169000.0
1334,142302,656,1,777000.0
1335,142760,656,1,859000.0
1336,236589,656,1,1577000.0
1337,41102,657,1,1720000.0
1338,167067,657,1,13297000.0
1339,255894,657,2,664000.0
1340,25917,658,2,6259000.0
1341,201106,658,3,635000.0
1342,11458,659,2,1812000.0
1343,190577,660,2,1630000.0
1344,190759,660,1,1811000.0
1345,61989,661,2,1824000.0
1346,204288,661,1,749000.0
1347,191710,662,1,991000.0
1348,181186,663,2,668000.0
1349,97066,663,3,2040000.0
1350,184696,664,1,526000.0
1351,277066,664,1,513900.0
1352,96927,665,1,1280000.0
1353,223967,665,2,774000.0
1354,193266,666,1,11015000.0
1355,256745,667,2,1867000.0
1356,258176,668,2,589500.0
1357,125561,669,1,1630000.0
1358,195683,669,1,43906000.0
1359,18883,670,3,4112000.0
1360,198251,670,1,18959000.0
1361,203260,671,1,143421000.0
1362,89101,671,1,473400.0
1363,205233,671,2,12495000.0
1364,183120,672,1,1460000.0
1365,213842,672,2,1607000.0
1366,196356,673,3,12021300.0
1367,225727,673,1,526000.0
1368,277053,674,2,623200.0
1369,221136,674,3,735000.0
1370,170737,674,1,834000.0
1371,257360,675,3,2510000.0
1372,34379,675,2,680000.0
1373,187877,676,2,15612000.0
1374,263711,677,2,1475000.0
1375,1688,677,3,526000.0
1376,20089,678,1,3437000.0
1377,262231,678,2,526000.0
1378,46843,679,3,526000.0
1379,262975,679,1,5890000.0
1380,194760,680,2,34916000.0
1381,161097,681,3,30267000.0
1382,199100,682,2,1436000.0
1383,19147,683,3,1475000.0
1384,23464,683,1,7946000.0
1385,165249,684,1,7566000.0
1386,15340,684,2,2695000.0
1387,229503,685,1,1639000.0
1388,257092,685,1,1568000.0
1389,278055,686,3,255000.0
1390,174959,686,2,2729000.0
1391,83790,686,2,526000.0
1392,166691,687,1,11425000.0
1393,103620,687,3,2483000.0
1394,24853,688,3,9569000.0
1395,274560,688,3,526000.0
1396,199021,688,1,676000.0
1397,224682,689,3,636000.0
1398,97818,690,2,1625400.0
1399,152341,691,3,2541000.0
1400,117090,691,3,6695000.0
1401,379236,692,1,2263000.0
1402,91669,693,1,680000.0
1403,58346,694,3,1790000.0
1404,187877,695,1,15612000.0
1405,148596,696,2,1630000.0
1406,19853,697,2,2427000.0
1407,204652,697,2,1014000.0
1408,97256,697,3,2079000.0
1409,193627,698,3,15368000.0
1410,103838,699,3,1630000.0
1411,230512,699,3,521000.0
1412,169922,700,3,526000.0
1413,179362,700,1,2853000.0
1414,246686,701,1,1096000.0
1415,95193,701,1,925000.0
1416,224537,702,3,712000.0
1417,265675,703,3,1785000.0
1418,244152,703,2,668000.0
1419,207274,704,3,526000.0
1420,187702,704,2,499700.0
1421,181925,705,3,1566000.0
1422,148778,705,1,2129000.0
1423,235039,706,3,5851000.0
1424,178476,707,2,15910000.0
1425,74827,707,2,526000.0
1426,31969,707,2,738000.0
1427,205491,708,3,17059000.0
1428,19205,708,1,2059600.0
1429,367603,709,1,944000.0
1430,196441,709,2,1757000.0
1431,124748,709,1,4484000.0
1432,373088,710,1,19160000.0
1433,91314,710,2,2419000.0
1434,142255,710,2,2759000.0
1435,102898,711,3,927200.0
1436,225727,711,3,526000.0
1437,181654,711,2,1091550.0
1438,146301,712,3,2090950.0
1439,207455,712,1,1122000.0
1440,213745,713,3,16086000.0
1441,245636,713,2,1307000.0
1442,84279,714,3,3228000.0
1443,169590,714,1,1363000.0
1444,181353,715,3,803000.0
1445,268174,716,1,792300.0
1446,211047,716,3,1384150.0
1447,207971,717,1,2017000.0
1448,194416,717,3,1278000.0
1449,90410,718,2,2975000.0
1450,82674,718,2,1392000.0
1451,217518,718,3,2773000.0
1452,81691,719,1,2270000.0
1453,59175,719,2,2522000.0
1454,377207,720,3,1651000.0
1455,176770,721,1,16141000.0
1456,27384,722,2,1484000.0
1457,91557,722,1,1588000.0
1458,28481,723,1,711000.0
1459,238036,723,3,634000.0
1460,218776,724,3,617000.0
1461,275179,724,2,988000.0
1462,180589,725,3,602000.0
1463,187877,726,2,15612000.0
1464,81691,726,3,2270000.0
1465,218232,727,3,1375000.0
1466,221095,727,3,6880000.0
1467,197403,728,3,12969000.0
1468,177154,729,3,609900.0
1469,195028,729,2,13006000.0
1470,264494,729,2,2366000.0
1471,45153,730,2,2434000.0
1472,87661,730,2,664000.0
1473,59624,731,3,2882000.0
1474,243263,732,1,17921000.0
1475,193338,732,3,1580000.0
1476,189568,733,3,4301000.0
1477,86634,734,2,526000.0
1478,187645,734,3,808000.0
1479,219239,735,1,5688000.0
1480,206083,735,2,1486000.0
1481,237928,735,3,1585000.0
1482,72156,736,2,1084000.0
1483,141344,736,3,852000.0
1484,274584,737,2,1412000.0
1485,188947,737,2,627000.0
1486,237175,738,1,1833000.0
1487,147481,738,2,2182000.0
1488,63401,738,3,1090000.0
1489,262231,739,3,526000.0
1490,237098,739,2,5852000.0
1491,109289,739,2,2704000.0
1492,213708,740,2,630000.0
1493,19147,740,1,1475000.0
1494,154876,740,3,2828150.0
1495,149984,741,2,1278000.0
1496,59116,742,2,697000.0
1497,230359,742,3,2662000.0
1498,231433,742,1,2618000.0
1499,88191,743,1,1078000.0
1500,133190,744,2,984000.0
1501,171397,745,2,1630000.0
1502,19764,745,1,2147000.0
1503,277102,745,2,630000.0
1504,20089,746,1,3437000.0
1505,66312,746,3,3475000.0
1506,141411,746,2,718000.0
1507,222995,747,3,774000.0
1508,54797,747,2,2330000.0
1509,228294,747,2,983250.0
1510,367625,748,2,1151000.0
1511,381748,749,3,234000.0
1512,21388,749,2,3916000.0
1513,167067,749,2,13297000.0
1514,235094,750,3,526000.0
1515,230267,750,1,1630000.0
1516,87640,751,2,602000.0
1517,20176,752,1,1290000.0
1518,178582,753,3,3642000.0
1519,215197,753,2,1697000.0
1520,56610,754,1,602000.0
1521,273869,754,3,526000.0
1522,110128,754,1,820000.0
1523,87139,755,3,1013000.0
1524,189661,755,2,1207450.0
1525,137932,755,1,1231000.0
1526,377229,756,1,68125000.0
1527,200723,756,1,526000.0
1528,124337,756,2,12474450.0
1529,191710,757,2,991000.0
1530,146399,757,1,17994000.0
1531,189070,758,2,2398000.0
1532,123247,758,2,1671000.0
1533,240002,758,2,4831000.0
1534,54726,759,3,1632000.0
1535,206161,760,1,15612000.0
1536,179362,760,1,2853000.0
1537,151581,760,2,1415000.0
1538,219028,761,2,1217000.0
1539,659,761,3,687000.0
1540,185466,762,1,1630000.0
1541,228750,762,1,2371000.0
1542,60819,763,1,668000.0
1543,51534,763,2,2709000.0
1544,53213,764,3,3144500.0
1545,212533,764,2,1064000.0
1546,197513,765,1,2620000.0
1547,58187,765,2,4328000.0
1548,24307,766,3,13000000.0
1549,167300,766,3,526000.0
1550,232102,767,2,424650.0
1551,20612,767,2,1416000.0
1552,214353,768,2,1548500.0
1553,176861,768,3,3549000.0
1554,198595,768,1,70034000.0
1555,280270,769,1,6402000.0
1556,370863,769,1,526000.0
1557,263177,769,2,516000.0
1558,88191,770,1,1078000.0
1559,271574,770,3,473400.0
1560,152332,771,1,6817000.0
1561,287601,772,2,1911000.0
1562,238939,773,2,1994000.0
1563,193838,774,3,526000.0
1564,97681,775,3,1110000.0
1565,119430,775,2,526000.0
1566,21223,776,3,5393000.0
1567,377520,776,3,7500000.0
1568,169208,777,1,1885000.0
1569,74446,777,3,1207000.0
1570,209005,777,3,8395000.0
1571,287016,778,1,526000.0
1572,144024,778,2,1630000.0
1573,366952,779,2,664000.0
1574,59464,779,2,653000.0
1575,230519,780,2,999000.0
1576,145881,780,3,1463950.0
1577,105964,780,2,1343000.0
1578,143127,781,3,10593000.0
1579,127931,781,3,648000.0
1580,52417,782,3,3100000.0
1581,123247,783,3,1671000.0
1582,250972,784,3,11098000.0
1583,190282,785,2,1377000.0
1584,227785,786,2,1081000.0
1585,191649,787,2,1392000.0
1586,19971,787,2,3164000.0
1587,87876,788,3,575700.0
1588,266676,788,3,1471000.0
1589,236369,789,3,2005000.0
1590,243470,790,3,1270000.0
1591,90376,790,2,595000.0
1592,188681,790,2,17734000.0
1593,19971,791,3,3164000.0
1594,90773,792,2,650000.0
1595,184321,792,1,9576000.0
1596,170397,792,2,620000.0
1597,197712,793,1,1093000.0
1598,97066,793,3,2040000.0
1599,222245,794,2,1911000.0
1600,193654,794,3,15712000.0
1601,149259,795,1,1587600.0
1602,164498,795,1,1338000.0
1603,264326,796,2,836950.0
1604,31765,796,3,796000.0
1605,182127,797,1,903000.0
1606,161249,797,2,1278000.0
1607,9844,798,1,526000.0
1608,22268,798,2,2371000.0
1609,252060,799,1,692000.0
1610,127389,799,3,1793000.0
1611,124321,799,2,1672000.0
1612,14182,800,3,2130000.0
1613,91642,801,1,645000.0
1614,90451,801,3,2339000.0
1615,105367,801,1,2302000.0
1616,59116,802,3,697000.0
1617,87713,802,3,1413000.0
1618,175996,802,1,526000.0
1619,1151687,803,3,84360000.0
1620,146493,803,3,11573000.0
1621,209198,804,3,1860300.0
1622,134996,804,1,770000.0
1623,218776,804,1,617000.0
1624,225903,805,3,609000.0
1625,272972,805,2,526000.0
1626,31765,805,3,796000.0
1627,143473,806,1,829000.0
1628,145572,806,2,41824000.0
1629,51685,807,1,6399000.0
1630,179181,807,2,4069000.0
1631,184696,807,2,526000.0
1632,56845,808,3,1345000.0
1633,194857,809,3,1436000.0
1634,241744,809,2,1503000.0
1635,101031,810,1,1630000.0
1636,8595,810,2,730000.0
1637,36803,811,3,893000.0
1638,96693,811,3,526000.0
1639,21275,811,3,7599000.0
1640,51023,812,1,2595000.0
1641,84060,813,2,2497000.0
1642,230519,813,1,999000.0
1643,181384,813,1,3365000.0
1644,18926,814,3,12541000.0
1645,118505,814,2,881000.0
1646,32275,815,1,2480000.0
1647,262768,816,1,526000.0
1648,202282,816,3,1761000.0
1649,135740,816,1,2463000.0
1650,54108,817,3,2375000.0
1651,54833,817,1,2095000.0
1652,20050,818,1,5415000.0
1653,192497,818,1,1890000.0
1654,209535,818,1,1630000.0
1655,181015,819,2,706000.0
1656,27384,820,1,1484000.0
1657,257759,821,1,1644000.0
1658,185925,821,1,611000.0
1659,195559,821,1,30095000.0
1660,87139,822,2,1013000.0
1661,1897,822,2,1630000.0
1662,144582,822,2,526000.0
1663,104223,823,3,867000.0
1664,229304,823,2,1286000.0
1665,230491,824,1,873000.0
1666,186225,825,2,5354000.0
1667,165240,826,2,6972300.0
1668,242072,826,2,9191000.0
1669,23310,827,2,6308000.0
1670,126803,827,1,1774000.0
1671,270872,828,1,1011000.0
1672,236631,829,2,1589000.0
1673,87139,830,1,1013000.0
1674,24789,831,1,1744000.0
1675,382402,831,2,12324000.0
1676,110507,831,1,2709000.0
1677,89874,832,2,620100.0
1678,41102,833,1,1720000.0
1679,91708,833,1,2239000.0
1680,269383,833,1,693000.0
1681,222603,834,1,526000.0
1682,97010,835,3,1360000.0
1683,211111,836,3,1695000.0
1684,219521,836,1,4430000.0
1685,217424,837,2,1630000.0
1686,235350,838,2,10680000.0
1687,191475,838,3,2169000.0
1688,217362,838,1,2639000.0
1689,378859,839,1,12281000.0
1690,139220,839,3,526000.0
1691,262858,839,3,510000.0
1692,278632,840,2,689000.0
1693,19162,840,1,2107000.0
1694,124726,840,2,526000.0
1695,148170,841,2,11570000.0
1696,204555,842,2,1520000.0
1697,119693,842,2,1493000.0
1698,134231,843,3,532000.0
1699,368386,843,2,17344000.0
1700,141361,843,1,499700.0
1701,157682,844,2,2626000.0
1702,99341,845,2,526000.0
1703,169602,845,2,1460000.0
1704,36862,846,1,1028000.0
1705,260103,846,3,1597000.0
1706,251199,847,3,526000.0
1707,23883,847,1,1998000.0
1708,187294,848,1,799000.0
1709,158734,848,2,1874000.0
1710,199611,849,2,1630000.0
1711,85341,849,2,144000.0
1712,91605,850,1,630000.0
1713,206571,851,3,694000.0
1714,21290,851,2,943000.0
1715,373480,851,2,13705000.0
1716,171829,852,3,27840000.0
1717,234991,853,2,565000.0
1718,379254,854,2,10783000.0
1719,109533,854,1,602000.0
1720,86919,855,3,676000.0
1721,224218,855,1,1330950.0
1722,164560,856,2,1025000.0
1723,204652,856,3,1014000.0
1724,187231,857,1,526000.0
1725,89457,857,2,526000.0
1726,251282,858,2,32800000.0
1727,88796,858,1,1548500.0
1728,163207,858,1,526000.0
1729,174332,859,2,1758000.0
1730,128353,859,2,526000.0
1731,170072,860,3,668000.0
1732,269576,860,3,1251000.0
1733,90773,861,3,650000.0
1734,206965,861,2,981000.0
1735,196307,862,3,1644000.0
1736,213128,862,2,692000.0
1737,149702,863,3,680000.0
1738,272214,863,3,11987000.0
1739,165249,864,3,7566000.0
1740,19466,865,2,2239000.0
1741,53337,866,1,1582000.0
1742,378859,866,1,12281000.0
1743,23595,867,3,1467000.0
1744,198491,868,2,1386900.0
1745,140317,868,1,23567000.0
1746,95193,868,2,925000.0
1747,140154,869,1,723000.0
1748,32292,869,3,6489000.0
1749,255670,869,2,1283000.0
1750,110169,870,2,1529000.0
1751,210998,871,2,5299000.0
1752,58607,871,2,955000.0
1753,186071,872,1,1630000.0
1754,119720,873,2,526000.0
1755,221334,874,1,1101000.0
1756,196307,874,1,1644000.0
1757,196204,875,2,2143000.0
1758,126954,876,1,1718000.0
1759,193765,876,1,608000.0
1760,52814,876,3,3968000.0
1761,275910,877,2,645000.0
1762,191287,878,1,1369000.0
1763,237761,878,3,700000.0
1764,206333,878,1,22779000.0
1765,197608,879,1,1293900.0
1766,136736,880,1,666000.0
1767,165923,880,2,11497000.0
1768,90527,881,2,526000.0
1769,208300,881,2,2222050.0
1770,23810,881,2,4575000.0
1771,205739,882,2,1763100.0
1772,243911,882,3,698000.0
1773,106099,883,2,245000.0
1774,51603,883,2,2639000.0
1775,207274,884,3,526000.0
1776,51092,884,1,752000.0
1777,38800,884,2,1574000.0
1778,278055,885,1,255000.0
1779,228626,885,2,3173000.0
1780,216207,885,2,1863900.0
1781,212937,886,3,2882000.0
1782,22318,886,3,1811000.0
1783,182929,887,2,4321000.0
1784,98720,888,3,1721000.0
1785,207021,889,1,1163000.0
1786,218698,890,1,1889000.0
1787,219239,890,2,5688000.0
1788,221237,890,1,3881700.0
1789,90360,891,3,973000.0
1790,128372,891,3,1630000.0
1791,232249,891,3,2252000.0
1792,127100,892,2,526000.0
1793,219686,892,2,1186000.0
1794,31936,892,3,1364000.0
1795,229328,893,3,2670000.0
1796,202103,894,1,526000.0
1797,46589,895,3,526000.0
1798,254099,896,2,499700.0
1799,98878,896,3,526000.0
1800,186225,896,1,5354000.0
1801,202697,897,2,891000.0
1802,240002,898,1,4831000.0
1803,213862,898,2,1661000.0
1804,31976,899,2,1706000.0
1805,230512,899,3,521000.0
1806,259317,899,3,1887000.0
1807,96936,900,3,966000.0
1808,97098,901,2,2529000.0
1809,214007,901,2,2480000.0
1810,260958,901,1,654000.0
1811,36108,902,3,764000.0
1812,123605,903,1,774000.0
1813,207412,903,1,16869000.0
1814,186103,903,1,891000.0
1815,187607,904,3,1183000.0
1816,88845,904,1,473400.0
1817,24068,904,1,1724000.0
1818,147078,905,2,650000.0
1819,259472,905,3,1351000.0
1820,190583,906,2,526000.0
1821,18883,906,3,4112000.0
1822,189698,907,2,6621000.0
1823,89348,907,2,1123200.0
1824,107382,908,2,2027000.0
1825,205535,909,2,1607400.0
1826,194256,909,1,3352000.0
1827,59504,909,2,1944000.0
1828,163776,910,1,1416000.0
1829,267636,910,3,929000.0
1830,26143,910,2,2093000.0
1831,149702,911,2,680000.0
1832,157382,911,1,2314000.0
1833,245565,912,2,634600.0
1834,81367,913,3,1671000.0
1835,238443,914,2,1085000.0
1836,88796,914,1,1548500.0
1837,271958,915,1,1384150.0
1838,274616,915,2,499700.0
1839,31767,915,1,2577000.0
1840,192776,916,1,1454000.0
1841,106084,917,2,670000.0
1842,87821,917,2,744000.0
1843,200839,918,3,668000.0
1844,213189,918,3,2031000.0
1845,173607,919,2,1630000.0
1846,105028,920,1,526000.0
1847,218980,921,3,903000.0
