transaction_id,transaction_date,total_money,status,customer_id,order_id
632,2024-09-16,7661300.0,completed,3,632
633,2024-11-11,9660000.0,completed,3,633
634,2024-10-30,41140000.0,completed,4,634
635,2024-11-08,2403000.0,completed,4,635
636,2024-11-03,5670000.0,completed,3,636
637,2024-08-16,9567000.0,completed,2,637
638,2024-11-06,8114000.0,completed,1,638
639,2024-07-14,812000.0,completed,1,639
640,2024-07-21,2558000.0,completed,3,640
641,2024-09-26,11415000.0,completed,1,641
642,2024-06-13,2624000.0,completed,1,642
643,2024-10-27,4430000.0,completed,2,643
644,2024-10-29,6310400.0,completed,1,644
645,2024-11-01,1836000.0,completed,2,645
646,2024-10-10,6108000.0,completed,3,646
647,2024-10-11,34047900.0,completed,2,647
648,2024-11-09,82845000.0,completed,2,648
649,2024-10-21,38891250.0,completed,2,649
650,2024-10-12,792300.0,completed,1,650
651,2024-05-29,7323750.0,completed,3,651
652,2024-10-05,2988000.0,completed,2,652
653,2024-11-08,38785000.0,completed,4,653
654,2024-11-04,31224000.0,completed,2,654
655,2024-11-11,17611000.0,completed,1,655
656,2024-11-11,3213000.0,refunded,2,656
657,2024-10-31,16345000.0,completed,3,657
658,2024-10-25,14423000.0,completed,4,658
659,2024-11-11,3624000.0,completed,2,659
660,2024-08-27,5071000.0,refunded,4,660
661,2024-10-25,4397000.0,completed,1,661
662,2024-11-04,991000.0,completed,3,662
663,2024-07-13,7456000.0,completed,1,663
664,2024-10-06,1039900.0,completed,1,664
665,2024-10-15,2828000.0,completed,1,665
666,2024-10-01,11015000.0,completed,2,666
667,2024-11-06,3734000.0,completed,1,667
668,2024-09-13,1179000.0,completed,3,668
669,2024-11-03,45536000.0,failed,4,669
670,2024-11-05,31295000.0,completed,2,670
671,2024-10-24,168884400.0,completed,1,671
672,2024-08-24,4674000.0,completed,2,672
673,2024-11-07,36589900.0,completed,3,673
674,2024-11-11,4285400.0,failed,1,674
675,2024-11-04,8890000.0,failed,2,675
676,2024-10-20,31224000.0,completed,2,676
677,2024-11-10,4528000.0,completed,1,677
678,2024-07-24,4489000.0,completed,4,678
679,2024-11-11,7468000.0,completed,1,679
680,2024-11-06,69832000.0,completed,2,680
681,2024-10-23,90801000.0,completed,4,681
682,2024-07-27,2872000.0,completed,3,682
683,2024-09-12,12371000.0,completed,4,683
684,2024-11-11,12956000.0,completed,3,684
685,2024-10-26,3207000.0,completed,1,685
686,2024-08-10,7275000.0,failed,2,686
687,2024-08-12,18874000.0,completed,3,687
688,2024-10-26,30961000.0,completed,2,688
689,2024-10-30,1908000.0,completed,2,689
690,2024-11-11,3250800.0,completed,4,690
691,2024-10-17,27708000.0,completed,3,691
692,2024-11-01,2263000.0,completed,1,692
693,2024-10-13,680000.0,completed,2,693
694,2024-11-10,5370000.0,completed,3,694
695,2024-11-09,15612000.0,completed,2,695
696,2024-10-19,3260000.0,completed,3,696
697,2024-11-10,13119000.0,completed,1,697
698,2024-11-11,46104000.0,completed,3,698
699,2024-11-09,6453000.0,failed,4,699
700,2024-10-28,4431000.0,completed,4,700
701,2024-11-08,2021000.0,completed,3,701
702,2024-11-04,2136000.0,completed,3,702
703,2024-11-06,6691000.0,completed,2,703
704,2024-10-05,2577400.0,completed,3,704
705,2024-11-09,6827000.0,completed,2,705
706,2024-11-07,17553000.0,failed,2,706
707,2024-11-08,34348000.0,completed,1,707
708,2024-11-11,53236600.0,completed,1,708
709,2024-09-10,8942000.0,completed,1,709
710,2024-08-25,29516000.0,completed,2,710
711,2024-08-29,6542700.0,completed,1,711
712,2024-11-11,7394850.0,completed,2,712
713,2024-11-01,50872000.0,completed,3,713
714,2024-11-01,11047000.0,completed,4,714
715,2024-11-06,2409000.0,completed,3,715
716,2024-11-11,4944750.0,completed,1,716
717,2024-11-03,5851000.0,refunded,4,717
718,2024-07-20,17053000.0,completed,2,718
719,2024-11-09,7314000.0,failed,3,719
720,2024-10-14,4953000.0,completed,1,720
721,2024-11-07,16141000.0,failed,3,721
722,2024-10-22,4556000.0,completed,3,722
723,2024-07-18,2613000.0,completed,4,723
724,2024-10-12,3827000.0,completed,2,724
725,2024-07-05,1806000.0,refunded,3,725
726,2024-10-27,38034000.0,completed,1,726
727,2024-11-11,24765000.0,completed,4,727
728,2024-10-20,38907000.0,refunded,2,728
729,2024-11-07,32573700.0,completed,1,729
730,2024-11-09,6196000.0,completed,2,730
731,2024-09-22,8646000.0,completed,2,731
732,2024-11-04,22661000.0,completed,3,732
733,2024-10-14,12903000.0,completed,3,733
734,2024-11-09,3476000.0,failed,4,734
735,2024-11-07,13415000.0,completed,4,735
736,2024-10-29,4724000.0,completed,2,736
737,2024-10-28,4078000.0,completed,1,737
738,2024-11-10,9467000.0,completed,2,738
739,2024-08-27,18690000.0,completed,3,739
740,2024-10-02,11219450.0,completed,1,740
741,2024-11-11,2556000.0,refunded,4,741
742,2024-08-21,11998000.0,completed,2,742
743,2024-07-03,1078000.0,completed,1,743
744,2024-08-20,1968000.0,completed,1,744
745,2024-11-05,6667000.0,completed,1,745
746,2024-09-29,15298000.0,completed,3,746
747,2024-10-06,8948500.0,completed,1,747
748,2024-11-03,2302000.0,completed,3,748
749,2024-09-29,35128000.0,refunded,3,749
750,2024-09-03,3208000.0,completed,1,750
751,2024-10-15,1204000.0,completed,4,751
752,2024-10-08,1290000.0,completed,1,752
753,2024-10-13,14320000.0,completed,1,753
754,2024-08-20,3000000.0,completed,4,754
755,2024-07-17,6684900.0,completed,2,755
756,2024-11-02,93599900.0,completed,1,756
757,2024-09-15,19976000.0,completed,1,757
758,2024-11-03,17800000.0,completed,4,758
759,2024-08-18,4896000.0,completed,2,759
760,2024-11-07,21295000.0,completed,4,760
761,2024-10-29,4495000.0,completed,4,761
762,2024-04-03,4001000.0,completed,2,762
763,2024-08-16,6086000.0,refunded,2,763
764,2024-08-07,11561500.0,completed,1,764
765,2024-07-12,11276000.0,failed,3,765
766,2024-10-14,40578000.0,completed,4,766
767,2024-09-27,3681300.0,completed,2,767
768,2024-10-18,83778000.0,completed,3,768
769,2024-10-15,7960000.0,completed,4,769
770,2024-10-30,2498200.0,completed,4,770
771,2024-09-07,6817000.0,completed,4,771
772,2024-11-06,3822000.0,completed,2,772
773,2024-11-02,3988000.0,completed,3,773
774,2024-11-05,1578000.0,completed,1,774
775,2024-09-16,4382000.0,completed,4,775
776,2024-10-02,38679000.0,completed,4,776
777,2024-07-13,30691000.0,completed,1,777
778,2024-10-31,3786000.0,completed,1,778
779,2024-11-07,2634000.0,completed,3,779
780,2024-10-09,9075850.0,completed,4,780
781,2024-11-06,33723000.0,completed,2,781
782,2024-10-24,9300000.0,completed,1,782
783,2024-11-08,5013000.0,completed,3,783
784,2024-05-22,33294000.0,completed,1,784
785,2024-09-04,2754000.0,failed,1,785
786,2024-10-10,2162000.0,completed,4,786
787,2024-10-21,9112000.0,completed,1,787
788,2024-07-25,6140100.0,completed,3,788
789,2024-11-10,6015000.0,completed,3,789
790,2024-11-10,40468000.0,completed,3,790
791,2024-11-06,9492000.0,completed,2,791
792,2024-10-19,12116000.0,completed,4,792
793,2024-11-11,7213000.0,completed,2,793
794,2024-11-04,50958000.0,completed,4,794
795,2024-11-03,2925600.0,completed,4,795
796,2024-10-20,4061900.0,failed,1,796
797,2024-09-25,3459000.0,completed,3,797
798,2024-11-09,5268000.0,completed,2,798
799,2024-10-28,9415000.0,failed,2,799
800,2024-10-22,6390000.0,completed,2,800
801,2024-10-29,9964000.0,completed,1,801
802,2024-10-26,6856000.0,completed,1,802
803,2024-10-24,287799000.0,failed,2,803
804,2024-11-10,6967900.0,completed,3,804
805,2024-06-06,5267000.0,completed,2,805
806,2024-11-11,84477000.0,completed,1,806
807,2024-09-21,15589000.0,completed,3,807
808,2024-10-25,4035000.0,completed,3,808
809,2024-11-09,7314000.0,completed,4,809
810,2024-10-07,3090000.0,completed,3,810
811,2024-11-02,27054000.0,completed,2,811
812,2024-08-21,2595000.0,completed,4,812
813,2024-10-31,9358000.0,completed,4,813
814,2024-11-04,39385000.0,failed,1,814
815,2024-09-16,2480000.0,completed,4,815
816,2024-05-28,8272000.0,refunded,3,816
817,2024-09-21,9220000.0,completed,1,817
818,2024-09-06,8935000.0,completed,4,818
819,2024-07-05,1412000.0,completed,2,819
820,2024-04-09,1484000.0,completed,2,820
821,2024-10-22,32350000.0,completed,1,821
822,2024-11-08,6338000.0,completed,2,822
823,2024-03-03,5173000.0,completed,1,823
824,2024-10-15,873000.0,completed,3,824
825,2024-09-10,10708000.0,completed,2,825
826,2024-09-24,32326600.0,completed,4,826
827,2024-11-08,14390000.0,completed,4,827
828,2024-11-07,1011000.0,completed,2,828
829,2024-07-19,3178000.0,completed,4,829
830,2024-11-07,1013000.0,completed,2,830
831,2024-10-21,29101000.0,completed,1,831
832,2024-10-28,1240200.0,completed,3,832
833,2024-11-04,4652000.0,completed,1,833
834,2024-08-29,526000.0,completed,4,834
835,2024-11-11,4080000.0,completed,4,835
836,2024-08-04,9515000.0,completed,1,836
837,2024-10-31,3260000.0,completed,3,837
838,2024-11-08,30506000.0,completed,1,838
839,2024-11-09,15389000.0,completed,4,839
840,2024-10-18,4537000.0,completed,4,840
841,2024-11-03,23140000.0,completed,2,841
842,2024-11-07,6026000.0,completed,3,842
843,2024-09-25,36783700.0,completed,4,843
844,2024-10-30,5252000.0,failed,1,844
845,2024-10-06,3972000.0,completed,4,845
846,2024-10-25,5819000.0,completed,1,846
847,2024-08-27,3576000.0,failed,2,847
848,2024-10-25,4547000.0,completed,3,848
849,2024-09-10,3548000.0,refunded,1,849
850,2024-07-12,630000.0,completed,4,850
851,2024-11-05,31378000.0,failed,2,851
852,2024-11-10,83520000.0,completed,3,852
853,2024-09-05,1130000.0,completed,1,853
854,2024-10-30,22168000.0,completed,4,854
855,2024-11-11,3358950.0,completed,2,855
856,2024-09-29,5092000.0,completed,4,856
857,2024-11-08,1578000.0,completed,3,857
858,2024-11-06,67674500.0,completed,3,858
859,2024-11-08,4568000.0,completed,3,859
860,2024-11-10,5757000.0,completed,3,860
861,2024-10-02,3912000.0,completed,3,861
862,2024-10-31,6316000.0,completed,4,862
863,2024-10-14,38001000.0,completed,4,863
864,2024-10-18,22698000.0,completed,1,864
865,2024-05-05,4478000.0,completed,3,865
866,2024-11-01,13863000.0,completed,4,866
867,2024-10-26,4401000.0,completed,2,867
868,2024-07-23,28190800.0,refunded,2,868
869,2024-08-19,22756000.0,completed,3,869
870,2024-06-28,3058000.0,completed,1,870
871,2024-10-16,12508000.0,completed,2,871
872,2024-07-03,1630000.0,completed,1,872
873,2024-09-01,1052000.0,completed,2,873
874,2024-09-22,2745000.0,completed,1,874
875,2024-08-19,4286000.0,completed,4,875
876,2024-10-27,14230000.0,completed,2,876
877,2024-10-16,1290000.0,completed,1,877
878,2024-09-10,26248000.0,completed,1,878
879,2024-11-11,1293900.0,completed,3,879
880,2024-11-07,23660000.0,completed,2,880
881,2024-09-28,14646100.0,completed,3,881
882,2024-08-06,5620200.0,completed,3,882
883,2024-08-23,5768000.0,completed,1,883
884,2024-10-19,5478000.0,completed,2,884
885,2024-08-08,10328800.0,completed,2,885
886,2024-04-26,14079000.0,completed,2,886
887,2024-11-09,8642000.0,completed,4,887
888,2024-10-20,5163000.0,completed,1,888
889,2024-06-18,1163000.0,refunded,4,889
890,2024-09-08,17146700.0,failed,4,890
891,2024-10-08,14565000.0,completed,4,891
892,2024-08-02,7516000.0,completed,2,892
893,2024-09-02,8010000.0,completed,1,893
894,2024-06-17,526000.0,completed,3,894
895,2024-11-02,1578000.0,completed,1,895
896,2024-11-10,7931400.0,completed,2,896
897,2024-11-09,1782000.0,completed,1,897
898,2024-10-30,8153000.0,completed,4,898
899,2024-10-17,10636000.0,completed,4,899
900,2024-10-28,2898000.0,completed,1,900
901,2024-10-23,10672000.0,failed,4,901
902,2024-11-11,2292000.0,completed,4,902
903,2024-10-02,18534000.0,completed,4,903
904,2024-10-03,5746400.0,completed,2,904
905,2024-06-03,5353000.0,failed,4,905
906,2024-10-21,13388000.0,completed,3,906
907,2024-09-21,15488400.0,completed,1,907
908,2024-08-27,4054000.0,completed,3,908
909,2024-11-07,10454800.0,refunded,4,909
910,2024-10-26,8389000.0,completed,1,910
911,2024-09-02,3674000.0,completed,3,911
912,2024-08-13,1269200.0,completed,1,912
913,2024-10-31,5013000.0,failed,1,913
914,2024-09-20,3718500.0,refunded,1,914
915,2024-11-03,4960550.0,completed,3,915
916,2024-11-07,1454000.0,completed,1,916
917,2024-11-09,2828000.0,completed,3,917
918,2024-10-24,8097000.0,completed,1,918
919,2024-09-12,3260000.0,completed,4,919
920,2024-11-09,526000.0,completed,2,920
921,2024-11-10,6243800.0,completed,2,921
922,2024-11-05,526000.0,refunded,1,922
923,2024-10-26,3549000.0,completed,4,923
924,2024-10-21,1949000.0,completed,3,924
925,2024-10-02,1512000.0,completed,3,925
926,2024-11-10,12889000.0,completed,3,926
927,2024-11-01,288000.0,failed,1,927
928,2024-11-11,2943000.0,completed,1,928
929,2024-08-13,1294000.0,completed,2,929
930,2024-08-30,14124000.0,completed,2,930
931,2024-10-12,1566000.0,completed,2,931
932,2024-10-07,57480000.0,completed,4,932
933,2024-11-11,20931000.0,failed,2,933
934,2024-11-02,19361000.0,refunded,4,934
935,2024-11-07,1360000.0,completed,3,935
936,2024-08-03,34789000.0,completed,2,936
937,2024-09-19,4359600.0,completed,2,937
938,2024-10-17,13774000.0,completed,2,938
939,2024-09-26,105447000.0,failed,2,939
940,2024-08-11,5719250.0,completed,3,940
941,2024-06-04,1996000.0,completed,4,941
942,2024-06-27,5074150.0,completed,4,942
943,2024-11-11,624000.0,completed,4,943
944,2024-09-07,7125000.0,completed,3,944
945,2024-10-27,15303000.0,completed,2,945
946,2024-09-23,2331000.0,completed,1,946
947,2024-11-04,8819000.0,completed,1,947
948,2024-10-13,8358000.0,completed,4,948
949,2024-10-29,1446000.0,completed,2,949
950,2024-11-09,10216500.0,completed,4,950
951,2024-07-17,621000.0,refunded,4,951
952,2024-10-10,2655000.0,completed,2,952
953,2024-11-10,4330900.0,completed,3,953
954,2024-10-29,10613000.0,completed,1,954
955,2024-09-25,6961000.0,completed,3,955
956,2024-09-11,7704550.0,completed,3,956
957,2024-11-09,7038000.0,refunded,2,957
958,2024-11-08,2919000.0,completed,4,958
959,2024-11-11,20892600.0,completed,4,959
960,2024-08-01,1410000.0,failed,3,960
961,2024-09-29,526000.0,completed,4,961
962,2024-10-29,1900000.0,completed,2,962
963,2024-11-11,526000.0,completed,1,963
964,2024-11-11,22919700.0,completed,2,964
965,2024-09-14,14398650.0,completed,1,965
966,2024-11-05,1416000.0,completed,1,966
967,2024-09-03,13722000.0,completed,4,967
968,2024-11-05,2672000.0,completed,4,968
969,2024-05-15,7308000.0,completed,4,969
970,2024-10-15,2035000.0,completed,3,970
971,2024-07-24,956000.0,completed,1,971
972,2024-10-23,9364000.0,failed,3,972
973,2024-06-19,5365000.0,completed,2,973
974,2024-10-31,24620050.0,completed,1,974
975,2024-09-01,8842000.0,completed,4,975
976,2024-11-03,39319000.0,completed,1,976
977,2024-10-29,9635100.0,completed,1,977
978,2024-10-05,2551100.0,completed,4,978
979,2024-11-04,7529900.0,completed,3,979
980,2024-10-29,5398000.0,completed,2,980
981,2024-08-11,4104000.0,completed,2,981
982,2024-03-09,15468900.0,completed,4,982
983,2024-09-07,468000.0,completed,4,983
984,2024-06-09,1345000.0,completed,4,984
985,2024-10-07,696000.0,completed,1,985
986,2024-10-17,4116000.0,completed,4,986
987,2024-10-01,5832000.0,completed,3,987
988,2024-06-12,650000.0,completed,1,988
989,2024-09-19,188751000.0,completed,2,989
990,2024-09-25,2247000.0,completed,1,990
991,2024-09-19,14686000.0,completed,1,991
992,2024-09-30,4330800.0,completed,1,992
993,2024-09-16,75669000.0,completed,3,993
994,2024-08-22,11943000.0,completed,2,994
995,2024-11-10,7769000.0,refunded,3,995
996,2024-11-09,730000.0,completed,2,996
997,2024-10-05,10280450.0,completed,2,997
998,2024-11-05,3152000.0,completed,2,998
999,2024-09-26,5805000.0,completed,1,999
1000,2024-11-13,2322000.0,completed,2,1000
1001,2024-11-13,1469000.0,completed,4,1001
1002,2024-11-13,15587000.0,pending,4,1002
1003,2024-11-13,940000.0,pending,1,1003
1004,2024-11-13,3735000.0,pending,1,1004
1005,2024-11-12,1862000.0,completed,3,1005
1006,2024-11-13,51468200.0,pending,2,1006
1007,2024-11-12,49674000.0,completed,4,1007
1008,2024-11-13,23475000.0,failed,3,1008
1009,2024-11-13,7482000.0,pending,4,1009
1010,2024-11-13,1052000.0,pending,1,1010
1011,2024-11-13,633000.0,completed,3,1011
1012,2024-11-13,999400.0,pending,4,1012
1013,2024-11-13,4325900.0,pending,2,1013
1014,2024-11-13,253080000.0,pending,2,1014
1015,2024-11-11,4406000.0,pending,1,1015
1016,2024-11-13,5862000.0,pending,2,1016
1017,2024-11-13,37485000.0,pending,4,1017
1018,2024-11-13,4353000.0,refunded,1,1018
1019,2024-11-11,4767000.0,failed,4,1019
1020,2024-11-13,6513000.0,pending,2,1020
1021,2024-11-12,2932650.0,refunded,1,1021
1022,2024-11-13,4566000.0,pending,3,1022
1023,2024-11-13,5678000.0,completed,2,1023
1024,2024-11-13,2099000.0,completed,2,1024
1025,2024-11-13,2702000.0,pending,2,1025
1026,2024-11-13,6148800.0,pending,1,1026
1027,2024-11-13,9204000.0,failed,3,1027
1028,2024-11-13,3821400.0,pending,1,1028
1029,2024-11-13,10676500.0,refunded,1,1029
1030,2024-11-13,5588000.0,pending,1,1030
1031,2024-11-13,12400000.0,failed,1,1031
1032,2024-11-13,7858000.0,pending,4,1032
1033,2024-11-13,7683000.0,pending,2,1033
1034,2024-11-12,4958000.0,completed,2,1034
1035,2024-11-12,2252000.0,pending,2,1035
1036,2024-11-13,12265000.0,completed,3,1036
1037,2024-11-13,6424100.0,pending,3,1037
1038,2024-11-13,1766000.0,pending,3,1038
1039,2024-11-12,10595000.0,pending,4,1039
1040,2024-11-13,16790000.0,pending,3,1040
1041,2024-11-13,2781600.0,completed,2,1041
1042,2024-11-13,1280000.0,pending,4,1042
1043,2024-11-13,12561500.0,failed,1,1043
1044,2024-11-13,9351000.0,completed,1,1044
1045,2024-11-13,2248200.0,failed,1,1045
1046,2024-11-13,9932000.0,pending,3,1046
1047,2024-11-13,7040000.0,completed,2,1047
1048,2024-11-13,7854200.0,pending,2,1048
1049,2024-11-12,3656000.0,pending,2,1049
1050,2024-11-12,9089000.0,pending,1,1050
1051,2024-11-13,3843000.0,pending,4,1051
1052,2024-11-13,8921000.0,pending,1,1052
1053,2024-11-13,106266000.0,refunded,2,1053
1054,2024-11-13,131002000.0,failed,3,1054
1055,2024-11-11,4083000.0,failed,1,1055
1056,2024-11-13,3260000.0,completed,2,1056
1057,2024-11-13,43987000.0,pending,3,1057
1058,2024-11-13,3530000.0,pending,3,1058
1059,2024-11-13,18378000.0,pending,3,1059
1060,2024-11-13,969000.0,pending,1,1060
1061,2024-11-13,4809000.0,completed,1,1061
1062,2024-11-12,1750000.0,pending,3,1062
1063,2024-11-13,6239000.0,refunded,2,1063
1064,2024-11-13,28212000.0,pending,4,1064
1065,2024-11-13,8592000.0,pending,2,1065
1066,2024-11-12,15268000.0,pending,1,1066
1067,2024-11-12,6480000.0,pending,2,1067
1068,2024-11-13,5208000.0,pending,2,1068
1069,2024-11-13,7800000.0,pending,4,1069
1070,2024-11-13,11310100.0,refunded,4,1070
1071,2024-11-13,31668000.0,pending,1,1071
1072,2024-11-13,10446000.0,pending,2,1072
1073,2024-11-13,9391500.0,pending,3,1073
1074,2024-11-13,2465000.0,refunded,2,1074
1075,2024-11-13,6139000.0,completed,2,1075
1076,2024-11-13,3734000.0,pending,1,1076
1077,2024-11-13,9312000.0,pending,2,1077
1078,2024-11-13,4816000.0,pending,1,1078
1079,2024-11-13,28306000.0,pending,1,1079
1080,2024-11-13,61868000.0,pending,4,1080
1081,2024-11-12,5061000.0,refunded,1,1081
1082,2024-11-13,1488600.0,pending,2,1082
1083,2024-11-13,4278000.0,pending,2,1083
1084,2024-11-12,4896000.0,pending,3,1084
1085,2024-11-13,21267000.0,failed,4,1085
1086,2024-11-13,3378600.0,completed,1,1086
1087,2024-11-13,3287000.0,completed,3,1087
1088,2024-11-13,3397000.0,completed,2,1088
1089,2024-11-12,3960000.0,failed,1,1089
1090,2024-11-13,4606000.0,pending,4,1090
1091,2024-11-12,13770000.0,pending,1,1091
1092,2024-11-12,21686000.0,refunded,1,1092
1093,2024-11-13,22994000.0,pending,3,1093
1094,2024-11-11,2736000.0,pending,1,1094
1095,2024-11-12,1964000.0,completed,4,1095
1096,2024-11-12,8553000.0,refunded,3,1096
1097,2024-11-13,6819400.0,pending,2,1097
1098,2024-11-13,10052000.0,completed,3,1098
1099,2024-11-13,2263000.0,pending,4,1099
1100,2024-11-13,3510000.0,pending,1,1100
1101,2024-11-13,6402000.0,refunded,1,1101
1102,2024-11-13,2246000.0,completed,1,1102
1103,2024-11-13,1968000.0,completed,1,1103
1104,2024-11-12,4402000.0,completed,3,1104
1105,2024-11-13,29184400.0,completed,2,1105
1106,2024-11-13,13731000.0,pending,4,1106
1107,2024-11-13,3982000.0,pending,2,1107
1108,2024-11-13,1970000.0,completed,2,1108
1109,2024-11-13,13218000.0,pending,2,1109
1110,2024-11-12,2181000.0,pending,2,1110
1111,2024-11-13,22395000.0,pending,3,1111
1112,2024-11-13,16789000.0,pending,3,1112
1113,2024-11-12,7981900.0,failed,2,1113
1114,2024-11-13,148234000.0,failed,4,1114
1115,2024-11-13,23048000.0,pending,1,1115
1116,2024-11-12,5588000.0,completed,1,1116
1117,2024-11-12,7946000.0,completed,4,1117
1118,2024-11-13,6457800.0,completed,3,1118
1119,2024-11-13,1816000.0,pending,2,1119
1120,2024-11-13,5195700.0,pending,3,1120
1121,2024-11-13,4916000.0,pending,4,1121
1122,2024-11-13,54788000.0,pending,3,1122
1123,2024-11-13,6790000.0,pending,2,1123
1124,2024-11-13,526000.0,pending,3,1124
1125,2024-11-13,6600000.0,pending,2,1125
1126,2024-11-12,1548000.0,pending,3,1126
1127,2024-11-13,63054000.0,pending,2,1127
1128,2024-11-13,47882850.0,pending,4,1128
1129,2024-11-13,32833000.0,pending,2,1129
1130,2024-11-13,5169000.0,completed,4,1130
1131,2024-11-13,8381000.0,pending,4,1131
1132,2024-11-13,4965000.0,pending,4,1132
1133,2024-11-13,14550000.0,refunded,1,1133
1134,2024-11-13,4704000.0,completed,4,1134
1135,2024-11-13,16550000.0,pending,2,1135
1136,2024-11-12,22402000.0,pending,1,1136
1137,2024-11-13,1992000.0,pending,3,1137
1138,2024-11-13,12518000.0,completed,2,1138
1139,2024-11-13,1886000.0,completed,3,1139
1140,2024-11-13,4890000.0,pending,2,1140
1141,2024-11-13,2051500.0,pending,3,1141
1142,2024-11-13,3260000.0,completed,2,1142
1143,2024-11-13,2322000.0,pending,2,1143
1144,2024-11-13,15956600.0,completed,4,1144
1145,2024-11-13,6190000.0,pending,1,1145
1146,2024-11-13,987000.0,pending,1,1146
1147,2024-11-12,12157000.0,pending,1,1147
1148,2024-11-13,13152000.0,pending,4,1148
1149,2024-11-13,9331000.0,pending,3,1149
1150,2024-11-13,3594000.0,pending,2,1150
1151,2024-11-13,31224000.0,pending,4,1151
1152,2024-11-13,20133000.0,completed,4,1152
1153,2024-11-13,5671300.0,pending,2,1153
1154,2024-11-11,4597000.0,pending,3,1154
1155,2024-11-13,61844700.0,failed,2,1155
1156,2024-11-13,6230000.0,pending,1,1156
1157,2024-11-12,2514000.0,failed,1,1157
1158,2024-11-13,1630000.0,failed,3,1158
1159,2024-11-13,27122000.0,failed,3,1159
1160,2024-11-13,5213100.0,pending,2,1160
1161,2024-11-13,4890000.0,pending,3,1161
1162,2024-11-12,7467000.0,pending,4,1162
1163,2024-11-13,8739000.0,failed,4,1163
1164,2024-11-13,885000.0,completed,1,1164
1165,2024-11-13,2610000.0,completed,2,1165
1166,2024-11-13,6456000.0,completed,2,1166
1167,2024-11-13,526000.0,failed,4,1167
1168,2024-11-13,35118000.0,completed,2,1168
1169,2024-11-13,27172000.0,pending,1,1169
1170,2024-11-13,31118000.0,pending,4,1170
1171,2024-11-13,26619000.0,pending,1,1171
1172,2024-11-12,15213000.0,failed,3,1172
1173,2024-11-13,4288900.0,pending,3,1173
1174,2024-11-13,744000.0,completed,4,1174
1175,2024-11-13,6124000.0,pending,2,1175
1176,2024-11-13,1246000.0,pending,4,1176
1177,2024-11-12,34710000.0,pending,1,1177
1178,2024-11-13,4820000.0,pending,4,1178
1179,2024-11-13,31988900.0,pending,1,1179
1180,2024-11-12,3872000.0,completed,4,1180
1181,2024-11-13,2991000.0,refunded,2,1181
1182,2024-11-13,131718000.0,pending,4,1182
1183,2024-11-13,5416000.0,pending,4,1183
1184,2024-11-12,7974750.0,pending,2,1184
1185,2024-11-13,3726000.0,pending,4,1185
1186,2024-11-13,22912000.0,pending,1,1186
1187,2024-11-12,5568000.0,completed,2,1187
1188,2024-11-12,70555000.0,pending,2,1188
1189,2024-11-12,6368000.0,refunded,1,1189
1190,2024-11-13,6207000.0,completed,1,1190
1191,2024-11-13,7522000.0,pending,1,1191
1192,2024-11-12,1578000.0,completed,1,1192
1193,2024-11-13,6562000.0,completed,3,1193
1194,2024-11-13,11487000.0,pending,1,1194
1195,2024-11-13,10023700.0,pending,4,1195
1196,2024-11-13,8207000.0,pending,2,1196
1197,2024-11-13,727000.0,pending,3,1197
1198,2024-11-13,6015000.0,pending,4,1198
1199,2024-11-11,15685850.0,pending,3,1199
