ward_id,ward_name,ward_name_en,type,district_id_id,province_id_id
23968,Xã H Bông,H Bong,commune,633,64
23701,Xã H' Neng,H' Neng,commune,626,64
7168,Phường Hà An,Ha An,ward,206,22
15280,Xã Hà Bắc,Ha Bac,commune,392,38
10009,Xã Hạ Bằng,Ha Bang,commune,276,1
23692,Xã Hà Bầu,Ha Bau,commune,626,64
15328,Xã Hà Bình,Ha Binh,commune,392,38
9556,Phường Hà Cầu,Ha Cau,ward,268,1
5968,Xã Hà Châu,Ha Chau,commune,173,19
15334,Xã Hà Châu,Ha Chau,commune,392,38
15292,Xã Hà Giang,Ha Giang,commune,392,38
12745,Xã Hà Giang,Ha Giang,commune,340,34
8251,Xã Hạ Giáp,Ha Giap,commune,233,25
15343,Xã Hà Hải,Ha Hai,commune,392,38
1897,Xã Hà Hiệu,Ha Hieu,commune,61,6
8053,Thị Trấn Hạ Hoà,Ha Hoa,town,231,25
10225,Xã Hà Hồi,Ha Hoi,commune,279,1
16666,Phường Hà Huy Tập,Ha Huy Tap,ward,412,40
18085,Phường Hà Huy Tập,Ha Huy Tap,ward,436,42
6649,Phường Hà Khánh,Ha Khanh,ward,193,22
6655,Phường Hà Khẩu,Ha Khau,ward,193,22
11149,Xã Hà Kỳ,Ha Ky,commune,298,30
15331,Xã Hà Lai,Ha Lai,commune,392,38
20791,Thị Trấn Hà Lam,Ha Lam,town,513,49
25105,Xã Hà Lâm,Ha Lam,commune,681,68
6670,Phường Hà Lầm,Ha Lam,ward,193,22
2311,Xã Hà Lang,Ha Lang,commune,73,8
6865,Xã Hà Lâu,Ha Lau,commune,199,22
12202,Xã Hạ Lễ,Ha Le,commune,329,33
15316,Xã Hà Lĩnh,Ha Linh,commune,392,38
18502,Xã Hà Linh,Ha Linh,commune,444,42
7951,Xã Hà Lộc,Ha Loc,commune,228,25
7012,Xã Hạ Long,Ha Long,commune,203,22
15274,Xã Hà Long,Ha Long,commune,392,38
13633,Phường Hạ Long,Ha Long,ward,356,36
8065,Xã Hà Lương,Ha Luong,commune,231,25
11308,Phường Hạ Lý,Ha Ly,ward,303,31
9436,Phường Hà Mãn,Ha Man,ward,262,27
9805,Xã Hạ Mỗ,Ha Mo,commune,273,1
23521,Xã Hà Mòn,Ha Mon,commune,615,62
15304,Xã Hà Ngọc,Ha Ngoc,commune,392,38
6652,Phường Hà Phong,Ha Phong,ward,193,22
15313,Xã Hà Sơn,Ha Son,commune,392,38
17092,Xã Hạ Sơn,Ha Son,commune,420,40
23989,Xã Hà Tam,Ha Tam,commune,634,64
15322,Xã Hà Tân,Ha Tan,commune,392,38
23725,Xã Hà Tây,Ha Tay,commune,627,64
7963,Xã Hà Thạch,Ha Thach,commune,228,25
15340,Xã Hà Thái,Ha Thai,commune,392,38
11152,Xã Hà Thanh,Ha Thanh,commune,298,30
5812,Xã Hà Thượng,Ha Thuong,commune,171,19
15325,Xã Hà Tiến,Ha Tien,commune,392,38
19123,Xã Hạ Trạch,Ha Trach,commune,455,44
14962,Xã Hạ Trung,Ha Trung,commune,386,38
15271,Thị Trấn Hà Trung,Ha Trung,town,392,38
6667,Phường Hà Trung,Ha Trung,ward,193,22
6664,Phường Hà Tu,Ha Tu,ward,193,22
15277,Xã Hà Vinh,Ha Vinh,commune,392,38
361,Phường Hạ Đình,Ha Dinh,ward,9,1
15319,Xã Hà Đông,Ha Dong,commune,392,38
23680,Xã Hà Đông,Ha Dong,commune,626,64
26725,Phường Hắc Dịch,Hac Dich,ward,754,77
14284,Xã Hải An,Hai An,commune,366,36
19684,Xã Hải An,Hai An,commune,470,45
16585,Phường Hải An,Hai An,ward,407,38
14236,Xã Hải Anh,Hai Anh,commune,366,36
19687,Xã Hải Ba,Hai Ba,commune,470,45
13297,Phường Hai Bà Trưng,Hai Ba Trung,ward,347,35
14242,Xã Hải Bắc,Hai Bac,commune,366,36
16633,Phường Hải Bình,Hai Binh,ward,407,38
508,Xã Hải Bối,Hai Boi,commune,17,1
21562,Phường Hải Cảng,Hai Cang,ward,540,52
19738,Xã Hải Chánh,Hai Chanh,commune,470,45
16564,Phường Hải Châu,Hai Chau,ward,407,38
14311,Xã Hải Châu,Hai Chau,commune,366,36
20236,Phường Hải Châu  I,Hai Chau  I,ward,492,48
20239,Phường Hải Châu Ii,Hai Chau Ii,ward,492,48
14305,Xã Hải Chính,Hai Chinh,commune,366,36
14299,Xã Hải Cường,Hai Cuong,commune,366,36
19711,Xã Hải Dương,Hai Duong,commune,470,45
19999,Xã Hải Dương,Hai Duong,commune,474,46
14296,Xã Hải Giang,Hai Giang,commune,366,36
14251,Xã Hải Hà,Hai Ha,commune,366,36
16660,Xã Hải Hà,Hai Ha,commune,407,38
16561,Phường Hải Hòa,Hai Hoa,ward,407,38
14317,Xã Hải Hòa,Hai Hoa,commune,366,36
6742,Phường Hải Hoà,Hai Hoa,ward,194,22
14239,Xã Hải Hưng,Hai Hung,commune,366,36
19699,Xã Hải Hưng,Hai Hung,commune,470,45
19741,Xã Hải Khê,Hai Khe,commune,470,45
19717,Xã Hải Lâm,Hai Lam,commune,470,45
6886,Xã Hải Lạng,Hai Lang,commune,199,22
19705,Xã Hải Lệ,Hai Le,commune,462,45
16597,Phường Hải Lĩnh,Hai Linh,ward,407,38
16084,Xã Hải Lộc,Hai Loc,commune,400,38
14263,Xã Hải Lộc,Hai Loc,commune,366,36
14254,Xã Hải Long,Hai Long,commune,366,36
16252,Xã Hải Long,Hai Long,commune,403,38
8782,Xã Hải Lựu,Hai Luu,commune,253,26
14290,Xã Hải Lý,Hai Ly,commune,366,36
14233,Xã Hải Minh,Hai Minh,commune,366,36
14224,Xã Hải Nam,Hai Nam,commune,366,36
16612,Xã Hải Nhân,Hai Nhan,commune,407,38
16576,Phường Hải Ninh,Hai Ninh,ward,407,38
14302,Xã Hải Ninh,Hai Ninh,commune,366,36
19216,Xã Hải Ninh,Hai Ninh,commune,456,44
23020,Xã Hải Ninh,Hai Ninh,commune,596,60
19726,Xã Hải Phong,Hai Phong,commune,470,45
14281,Xã Hải Phong,Hai Phong,commune,366,36
14293,Xã Hải Phú,Hai Phu,commune,366,36
19144,Xã Hải Phú,Hai Phu,commune,455,44
19702,Xã Hải Phú,Hai Phu,commune,470,45
14245,Xã Hải Phúc,Hai Phuc,commune,366,36
14257,Xã Hải Phương,Hai Phuong,commune,366,36
14266,Xã Hải Quang,Hai Quang,commune,366,36
19696,Xã Hải Quế,Hai Que,commune,470,45
19693,Xã Hải Quy,Hai Quy,commune,470,45
22207,Thị Trấn Hai Riêng,Hai Rieng,town,561,54
19735,Xã Hải Sơn,Hai Son,commune,470,45
14272,Xã Hải Sơn,Hai Son,commune,366,36
11458,Phường Hải Sơn,Hai Son,ward,308,31
6724,Xã Hải Sơn,Hai Son,commune,194,22
10537,Phường Hải Tân,Hai Tan,ward,288,30
14275,Xã Hải Tân,Hai Tan,commune,366,36
14287,Xã Hải Tây,Hai Tay,commune,366,36
19546,Xã Hải Thái,Hai Thai,commune,466,45
14248,Xã Hải Thanh,Hai Thanh,commune,366,36
16621,Phường Hải Thanh,Hai Thanh,ward,407,38
11692,Phường Hải Thành,Hai Thanh,ward,309,31
18853,Phường Hải Thành,Hai Thanh,ward,450,44
19708,Xã Hải Thượng,Hai Thuong,commune,470,45
16654,Phường Hải Thượng,Hai Thuong,ward,407,38
6733,Xã Hải Tiến,Hai Tien,commune,194,22
14314,Xã Hải Triều,Hai Trieu,commune,366,36
12364,Xã Hải Triều,Hai Trieu,commune,332,33
14227,Xã Hải Trung,Hai Trung,commune,366,36
19729,Xã Hải Trường,Hai Truong,commune,470,45
14230,Xã Hải Vân,Hai Van,commune,366,36
14308,Xã Hải Xuân,Hai Xuan,commune,366,36
23538,Xã Ia Tơi,Ia Toi,commune,618,62
6745,Xã Hải Xuân,Hai Xuan,commune,194,22
23686,Xã Hải Yang,Hai Yang,commune,626,64
6220,Xã Hải Yến,Hai Yen,commune,183,20
6736,Phường Hải Yên,Hai Yen,ward,194,22
16651,Xã Hải Yến,Hai Yen,commune,407,38
19714,Xã Hải Định,Hai Dinh,commune,470,45
14269,Xã Hải Đông,Hai Dong,commune,366,36
6730,Xã Hải Đông,Hai Dong,commune,194,22
14260,Xã Hải Đường,Hai Duong,commune,366,36
23116,Xã Hàm Cần,Ham Can,commune,598,60
23098,Xã Hàm Chính,Ham Chinh,commune,597,60
23128,Xã Hàm Cường,Ham Cuong,commune,598,60
29488,Xã Hàm Giang,Ham Giang,commune,849,84
23101,Xã Hàm Hiệp,Ham Hiep,commune,597,60
23125,Xã Hàm Kiệm,Ham Kiem,commune,598,60
23095,Xã Hàm Liêm,Ham Liem,commune,597,60
23137,Xã Hàm Minh,Ham Minh,commune,598,60
23131,Xã Hàm Mỹ,Ham My,commune,598,60
31093,Xã Hàm Ninh,Ham Ninh,commune,911,91
19219,Xã Hàm Ninh,Ham Ninh,commune,456,44
23077,Xã Hàm Phú,Ham Phu,commune,597,60
32194,Xã Hàm Rồng,Ham Rong,commune,971,96
14755,Phường Hàm Rồng,Ham Rong,ward,380,38
3016,Phường Hàm Rồng,Ham Rong,ward,88,10
29489,Xã Hàm Tân,Ham Tan,commune,849,84
23104,Xã Hàm Thắng,Ham Thang,commune,597,60
23122,Xã Hàm Thạnh,Ham Thanh,commune,598,60
22918,Phường Hàm Tiến,Ham Tien,ward,593,60
23089,Xã Hàm Trí,Ham Tri,commune,597,60
12217,Xã Hàm Tử,Ham Tu,commune,330,33
23092,Xã Hàm Đức,Ham Duc,commune,597,60
9316,Xã Hán Quảng,Han Quang,commune,259,27
4780,Xã Hán Đà,Han Da,commune,141,15
61,Phường Hàng Bạc,Hang Bac,ward,2,1
88,Phường Hàng Bài,Hang Bai,ward,2,1
52,Phường Hàng Bồ,Hang Bo,ward,2,1
76,Phường Hàng Bông,Hang Bong,ward,2,1
196,Phường Hàng Bột,Hang Bot,ward,6,1
46,Phường Hàng Buồm,Hang Buom,ward,2,1
3862,Xã Hang Chú,Hang Chu,commune,121,14
64,Phường Hàng Gai,Hang Gai,ward,2,1
26113,Xã Hàng Gòn,Hang Gon,commune,732,75
11392,Phường Hàng Kênh,Hang Kenh,ward,305,31
5212,Xã Hang Kia,Hang Kia,commune,156,17
3385,Xã Háng Lìa,Hang Lia,commune,101,11
43,Phường Hàng Mã,Hang Ma,ward,2,1
5353,Thị Trấn Hàng Trạm,Hang Tram,town,158,17
70,Phường Hàng Trống,Hang Trong,ward,2,1
32203,Xã Hàng Vịnh,Hang Vinh,commune,971,96
49,Phường Hàng Đào,Hang Dao,ward,2,1
3869,Xã Háng Đồng,Hang Dong,commune,121,14
8164,Xã Hanh Cù,Hanh Cu,commune,232,25
16747,Xã Hạnh Dịch,Hanh Dich,commune,415,40
21370,Xã Hành Dũng,Hanh Dung,commune,532,51
17722,Xã Hạnh Lâm,Hanh Lam,commune,428,40
21382,Xã Hành Minh,Hanh Minh,commune,532,51
21376,Xã Hành Nhân,Hanh Nhan,commune,532,51
1624,Xã Hạnh Phúc,Hanh Phuc,commune,49,4
21385,Xã Hành Phước,Hanh Phuoc,commune,532,51
4678,Xã Hạnh Sơn,Hanh Son,commune,133,15
21388,Xã Hành Thiện,Hanh Thien,commune,532,51
21391,Xã Hành Thịnh,Hanh Thinh,commune,532,51
21367,Xã Hành Thuận,Hanh Thuan,commune,532,51
21397,Xã Hành Tín  Đông,Hanh Tin  Dong,commune,532,51
21394,Xã Hành Tín Tây,Hanh Tin Tay,commune,532,51
21373,Xã Hành Trung,Hanh Trung,commune,532,51
21379,Xã Hành Đức,Hanh Duc,commune,532,51
2623,Xã Hào Phú,Hao Phu,commune,76,8
25588,Xã Hảo Đước,Hao Duoc,commune,708,72
9331,Phường Hạp Lĩnh,Hap Linh,ward,256,27
4618,Xã Hát Lìu,Hat Liu,commune,139,15
4105,Thị Trấn Hát Lót,Hat Lot,town,125,14
4135,Xã Hát Lót,Hat Lot,commune,125,14
9751,Xã Hát Môn,Hat Mon,commune,272,1
29728,Xã Hậu Lộc,Hau Loc,commune,860,86
16012,Thị Trấn Hậu Lộc,Hau Loc,town,400,38
28366,Xã Hậu Mỹ Bắc A,Hau My Bac A,commune,819,82
28363,Xã Hậu Mỹ Bắc B,Hau My Bac B,commune,819,82
28375,Xã Hậu Mỹ Phú,Hau My Phu,commune,819,82
28372,Xã Hậu Mỹ Trinh,Hau My Trinh,commune,819,82
27931,Thị Trấn Hậu Nghĩa,Hau Nghia,town,802,80
28393,Xã Hậu Thành,Hau Thanh,commune,819,82
31648,Xã Hậu Thạnh,Hau Thanh,commune,946,94
17524,Xã Hậu Thành,Hau Thanh,commune,426,40
27832,Xã Hậu Thạnh Tây,Hau Thanh Tay,commune,799,80
27841,Xã Hậu Thạnh Đông,Hau Thanh Dong,commune,799,80
3359,Xã Hẹ Muông,He Muong,commune,100,11
14896,Xã Hiền Chung,Hien Chung,commune,385,38
10204,Xã Hiền Giang,Hien Giang,commune,279,1
11938,Xã Hiền Hào,Hien Hao,commune,317,31
13747,Xã Hiển Khánh,Hien Khanh,commune,359,36
14899,Xã Hiền Kiệt,Hien Kiet,commune,385,38
8080,Xã Hiền Lương,Hien Luong,commune,231,25
4885,Xã Hiền Lương,Hien Luong,commune,150,17
11953,Phường Hiến Nam,Hien Nam,ward,323,33
19231,Xã Hiền Ninh,Hien Ninh,commune,456,44
412,Xã Hiền Ninh,Hien Ninh,commune,16,1
8440,Xã Hiền Quan,Hien Quan,commune,236,25
17701,Xã Hiến Sơn,Hien Son,commune,427,40
19408,Xã Hiền Thành,Hien Thanh,commune,464,45
10744,Phường Hiến Thành,Hien Thanh,ward,292,30
9337,Xã Hiên Vân,Hien Van,commune,260,27
24961,Xã Hiệp An,Hiep An,commune,678,68
25768,Phường Hiệp An,Hiep An,ward,718,74
10735,Phường Hiệp An,Hiep An,ward,292,30
26812,Phường Hiệp Bình Chánh,Hiep Binh Chanh,ward,769,79
26809,Phường Hiệp Bình Phước,Hiep Binh Phuoc,ward,769,79
10618,Xã Hiệp Cát,Hiep Cat,commune,291,30
12328,Xã Hiệp Cường,Hiep Cuong,commune,331,33
13204,Xã Hiệp Hòa,Hiep Hoa,commune,344,34
10708,Xã Hiệp Hòa,Hiep Hoa,commune,292,30
11848,Xã Hiệp Hoà,Hiep Hoa,commune,316,31
20758,Xã Hiệp Hòa,Hiep Hoa,commune,512,49
7147,Xã Hiệp Hòa,Hiep Hoa,commune,206,22
27934,Thị Trấn Hiệp Hòa,Hiep Hoa,town,802,80
27952,Xã Hiệp Hòa,Hiep Hoa,commune,802,80
29437,Xã Hiệp Hòa,Hiep Hoa,commune,848,84
26065,Phường Hiệp Hòa,Hiep Hoa,ward,731,75
31429,Xã Hiệp Hưng,Hiep Hung,commune,934,93
31344,Phường Hiệp Lợi,Hiep Loi,ward,931,93
11227,Xã Hiệp Lực,Hiep Luc,commune,299,30
1960,Xã Hiệp Lực,Hiep Luc,commune,62,6
29455,Xã Hiệp Mỹ Tây,Hiep My Tay,commune,848,84
29452,Xã Hiệp Mỹ Đông,Hiep My Dong,commune,848,84
25465,Phường Hiệp Ninh,Hiep Ninh,ward,703,72
26839,Phường Hiệp Phú,Hiep Phu,ward,769,79
26479,Thị Trấn Hiệp Phước,Hiep Phuoc,town,742,75
27661,Xã Hiệp Phước,Hiep Phuoc,commune,786,79
10726,Phường Hiệp Sơn,Hiep Son,ward,292,30
27037,Phường Hiệp Tân,Hiep Tan,ward,767,79
25633,Phường Hiệp Tân,Hiep Tan,ward,709,72
24967,Xã Hiệp Thạnh,Hiep Thanh,commune,678,68
25663,Xã Hiệp Thạnh,Hiep Thanh,commune,710,72
25741,Phường Hiệp Thành,Hiep Thanh,ward,718,74
26770,Phường Hiệp Thành,Hiep Thanh,ward,761,79
29539,Xã Hiệp Thạnh,Hiep Thanh,commune,851,84
31840,Xã Hiệp Thành,Hiep Thanh,commune,954,95
28228,Xã Hiệp Thạnh,Hiep Thanh,commune,808,80
31343,Phường Hiệp Thành,Hiep Thanh,ward,931,93
9778,Xã Hiệp Thuận,Hiep Thuan,commune,272,1
20761,Xã Hiệp Thuận,Hiep Thuan,commune,512,49
32197,Xã Hiệp Tùng,Hiep Tung,commune,971,96
30442,Xã Hiệp Xương,Hiep Xuong,commune,888,89
28501,Xã Hiệp Đức,Hiep Duc,commune,820,82
23476,Xã Hiếu,Hieu,commune,613,62
25908,Xã Hiếu Liêm,Hieu Liem,commune,726,74
26203,Xã Hiếu Liêm,Hieu Liem,commune,735,75
29716,Xã Hiếu Nghĩa,Hieu Nghia,commune,859,86
29710,Xã Hiếu Nhơn,Hieu Nhon,commune,859,86
29686,Xã Hiếu Phụng,Hieu Phung,commune,859,86
29713,Xã Hiếu Thành,Hieu Thanh,commune,859,86
29701,Xã Hiếu Thuận,Hieu Thuan,commune,859,86
29353,Xã Hiếu Trung,Hieu Trung,commune,846,84
29350,Xã Hiếu Tử,Hieu Tu,commune,846,84
3127,Phường Him Lam,Him Lam,ward,94,11
23714,Xã Hnol,Hnol,commune,626,64
9400,Phường Hồ,Ho,ward,262,27
4459,Xã Hồ Bốn,Ho Bon,commune,137,15
22861,Xã Hộ Hải,Ho Hai,commune,586,58
3607,Xã Hố Mít,Ho Mit,commune,111,12
23534,Xã Hơ Moong,Ho Moong,commune,616,62
26002,Phường Hố Nai,Ho Nai,ward,731,75
26272,Xã Hố Nai 3,Ho Nai 3,commune,737,75
11383,Phường Hồ Nam,Ho Nam,ward,305,31
31945,Phường Hộ Phòng,Ho Phong,ward,959,95
757,Xã Hố Quáng Phìn,Ho Quang Phin,commune,26,2
8929,Xã Hồ Sơn,Ho Son,commune,248,26
6451,Xã Hồ Sơn,Ho Son,commune,186,20
1081,Xã Hồ Thầu,Ho Thau,commune,32,2
3406,Xã Hồ Thầu,Ho Thau,commune,106,12
32092,Xã Hồ Thị Kỷ,Ho Thi Ky,commune,967,96
12190,Xã Hồ Tùng Mậu,Ho Tung Mau,commune,329,33
19363,Thị Trấn Hồ Xá,Ho Xa,town,464,45
31570,Xã Hồ Đắc Kiện,Ho Dac Kien,commune,942,94
7543,Xã Hộ Đáp,Ho Dap,commune,219,24
18598,Xã Hộ Độ,Ho Do,commune,448,42
20306,Phường Hòa An,Hoa An,ward,495,48
12922,Xã Hòa An,Hoa An,commune,341,34
2353,Xã Hòa An,Hoa An,commune,73,8
30679,Xã Hòa An,Hoa An,commune,893,89
30940,Xã Hoà An,Hoa An,commune,906,91
31423,Xã Hòa An,Hoa An,commune,934,93
26068,Phường Hóa An,Hoa An,ward,731,75
22315,Xã Hòa An,Hoa An,commune,563,54
24511,Xã Hòa An,Hoa An,commune,654,66
29311,Xã Hòa Ân,Hoa An,commune,845,84
29893,Xã Hòa An,Hoa An,commune,866,87
25045,Xã Hòa Bắc,Hoa Bac,commune,679,68
20293,Xã Hòa Bắc,Hoa Bac,commune,497,48
11527,Xã Hoà Bình,Hoa Binh,commune,311,31
11890,Xã Hoà Bình,Hoa Binh,commune,316,31
12655,Xã Hòa Bình,Hoa Binh,commune,339,34
13135,Xã Hòa Bình,Hoa Binh,commune,343,34
13258,Xã Hòa Bình,Hoa Binh,commune,344,34
26038,Phường Hòa Bình,Hoa Binh,ward,731,75
29830,Xã Hòa Bình,Hoa Binh,commune,862,86
30004,Xã Hoà Bình,Hoa Binh,commune,871,87
30676,Xã Hòa Bình,Hoa Binh,commune,893,89
26641,Xã Hòa Bình,Hoa Binh,commune,751,77
23338,Xã Hòa Bình,Hoa Binh,commune,608,62
24042,Phường Hòa Bình,Hoa Binh,ward,624,64
31891,Thị Trấn Hòa Bình,Hoa Binh,town,961,95
4825,Xã Hòa Bình,Hoa Binh,commune,148,17
5671,Xã Hòa Bình,Hoa Binh,commune,169,19
6103,Xã Hòa Bình,Hoa Binh,commune,181,20
6274,Xã Hòa Bình,Hoa Binh,commune,184,20
6397,Xã Hòa Bình,Hoa Binh,commune,186,20
6508,Xã Hòa Bình,Hoa Binh,commune,187,20
7045,Xã Hòa Bình,Hoa Binh,commune,193,22
10198,Xã Hòa Bình,Hoa Binh,commune,279,1
22252,Xã Hòa Bình 1,Hoa Binh 1,commune,562,54
30613,Xã Hòa Bình Thạnh,Hoa Binh Thanh,commune,892,89
31057,Xã Hoà Chánh,Hoa Chanh,commune,913,91
20323,Xã Hòa Châu,Hoa Chau,commune,497,48
10108,Xã Hòa Chính,Hoa Chinh,commune,277,1
1285,Phường Hoà Chung,Hoa Chung,ward,40,4
6223,Xã Hòa Cư,Hoa Cu,commune,183,20
4513,Xã Hòa Cuông,Hoa Cuong,commune,138,15
20257,Phường Hòa Cường Bắc,Hoa Cuong Bac,ward,492,48
20258,Phường Hòa Cường Nam,Hoa Cuong Nam,ward,492,48
20290,Phường Hoà Hải,Hoa Hai,ward,494,48
18508,Xã Hòa Hải,Hoa Hai,commune,444,42
13630,Xã Hòa Hậu,Hoa Hau,commune,353,35
29743,Xã Hòa Hiệp,Hoa Hiep,commune,860,86
25504,Xã Hòa Hiệp,Hoa Hiep,commune,705,72
26647,Xã Hòa Hiệp,Hoa Hiep,commune,751,77
24562,Xã Hòa Hiệp,Hoa Hiep,commune,657,66
22246,Phường Hòa Hiệp Bắc,Hoa Hiep Bac,ward,564,54
20194,Phường Hòa Hiệp Bắc,Hoa Hiep Bac,ward,490,48
20195,Phường Hòa Hiệp Nam,Hoa Hiep Nam,ward,490,48
22282,Phường Hòa Hiệp Nam,Hoa Hiep Nam,ward,564,54
22261,Phường Hoà Hiệp Trung,Hoa Hiep Trung,ward,564,54
16939,Phường Hoà Hiếu,Hoa Hieu,ward,414,40
25612,Xã Hòa Hội,Hoa Hoi,commune,708,72
22309,Xã Hòa Hội,Hoa Hoi,commune,563,54
26650,Xã Hòa Hội,Hoa Hoi,commune,751,77
18922,Xã Hóa Hợp,Hoa Hop,commune,452,44
26644,Xã Hòa Hưng,Hoa Hung,commune,751,77
30934,Xã Hòa Hưng,Hoa Hung,commune,906,91
28432,Xã Hòa Hưng,Hoa Hung,commune,819,82
20344,Phường Hòa Hương,Hoa Huong,ward,502,49
28399,Xã Hòa Khánh,Hoa Khanh,commune,819,82
24175,Xã Hòa Khánh,Hoa Khanh,commune,643,66
20197,Phường Hòa Khánh Bắc,Hoa Khanh Bac,ward,490,48
20198,Phường Hòa Khánh Nam,Hoa Khanh Nam,ward,490,48
27979,Xã Hòa Khánh Nam,Hoa Khanh Nam,commune,802,80
27970,Xã Hòa Khánh Tây,Hoa Khanh Tay,commune,802,80
27973,Xã Hòa Khánh Đông,Hoa Khanh Dong,commune,802,80
20225,Phường Hòa Khê,Hoa Khe,ward,491,48
20332,Xã Hòa Khương,Hoa Khuong,commune,497,48
22042,Xã Hòa Kiến,Hoa Kien,commune,555,54
30430,Xã Hoà Lạc,Hoa Lac,commune,888,89
18280,Xã Hòa Lạc,Hoa Lac,commune,440,42
6430,Xã Hòa Lạc,Hoa Lac,commune,186,20
6718,Phường Hoà Lạc,Hoa Lac,ward,194,22
10402,Xã Hòa Lâm,Hoa Lam,commune,281,1
24466,Xã Hòa Lễ,Hoa Le,commune,653,66
20296,Xã Hòa Liên,Hoa Lien,commune,497,48
16063,Xã Hoa Lộc,Hoa Loc,commune,400,38
16075,Xã Hòa Lộc,Hoa Loc,commune,400,38
28924,Xã Hòa Lộc,Hoa Loc,commune,838,83
29734,Xã Hoà Lộc,Hoa Loc,commune,860,86
29206,Xã Hòa Lợi,Hoa Loi,commune,837,83
29401,Xã Hòa Lợi,Hoa Loi,commune,847,84
30937,Xã Hoà Lợi,Hoa Loi,commune,906,91
25849,Phường Hòa Lợi,Hoa Loi,ward,721,74
30223,Xã Hòa Long,Hoa Long,commune,876,87
26572,Xã Hoà Long,Hoa Long,commune,748,77
9214,Phường Hòa Long,Hoa Long,ward,256,27
23572,Phường Hoa Lư,Hoa Lu,ward,622,64
31336,Xã Hoả Lựu,Hoa Luu,commune,930,93
13324,Phường Hòa Mạc,Hoa Mac,ward,349,35
3097,Xã Hoà Mạc,Hoa Mac,commune,89,10
29410,Xã Hòa Minh,Hoa Minh,commune,847,84
22993,Xã Hòa Minh,Hoa Minh,commune,595,60
20200,Phường Hòa Minh,Hoa Minh,ward,490,48
2098,Xã Hoà Mục,Hoa Muc,commune,65,6
31420,Xã Hòa Mỹ,Hoa My,commune,934,93
32141,Xã Hoà Mỹ,Hoa My,commune,969,96
22288,Xã Hòa Mỹ Tây,Hoa My Tay,commune,562,54
22285,Xã Hòa Mỹ Đông,Hoa My Dong,commune,562,54
25042,Xã Hòa Nam,Hoa Nam,commune,679,68
10414,Xã Hòa Nam,Hoa Nam,commune,281,1
11707,Phường Hoà Nghĩa,Hoa Nghia,ward,309,31
28882,Xã Hòa Nghĩa,Hoa Nghia,commune,832,83
20308,Xã Hòa Nhơn,Hoa Nhon,commune,497,48
20299,Xã Hòa Ninh,Hoa Ninh,commune,497,48
25036,Xã Hòa Ninh,Hoa Ninh,commune,679,68
29584,Xã Hòa Ninh,Hoa Ninh,commune,857,86
20305,Phường Hòa Phát,Hoa Phat,ward,495,48
20320,Xã Hòa Phong,Hoa Phong,commune,497,48
12115,Xã Hòa Phong,Hoa Phong,commune,328,33
22264,Xã Hòa Phong,Hoa Phong,commune,562,54
24463,Xã Hòa Phong,Hoa Phong,commune,653,66
23743,Xã Hòa Phú,Hoa Phu,commune,627,64
24172,Xã Hòa Phú,Hoa Phu,commune,643,66
28216,Xã Hòa Phú,Hoa Phu,commune,808,80
22270,Xã Hòa Phú,Hoa Phu,commune,562,54
29617,Xã Hòa Phú,Hoa Phu,commune,857,86
25760,Phường Hoà Phú,Hoa Phu,ward,718,74
27544,Xã Hòa Phú,Hoa Phu,commune,783,79
10417,Xã Hòa Phú,Hoa Phu,commune,281,1
20317,Xã Hòa Phú,Hoa Phu,commune,497,48
2335,Xã Hòa Phú,Hoa Phu,commune,73,8
18910,Xã Hóa Phúc,Hoa Phuc,commune,452,44
20329,Xã Hòa Phước,Hoa Phuoc,commune,497,48
22303,Xã Hòa Quang Bắc,Hoa Quang Bac,commune,563,54
22306,Xã Hòa Quang Nam,Hoa Quang Nam,commune,563,54
20287,Phường Hoà Quý,Hoa Quy,ward,494,48
16186,Xã Hóa Quỳ,Hoa Quy,commune,402,38
20302,Xã Hòa Sơn,Hoa Son,commune,497,48
18937,Xã Hóa Sơn,Hoa Son,commune,452,44
10363,Xã Hoa Sơn,Hoa Son,commune,281,1
17357,Xã Hoa Sơn,Hoa Son,commune,424,40
17647,Xã Hòa Sơn,Hoa Son,commune,427,40
22825,Xã Hòa Sơn,Hoa Son,commune,585,58
24481,Xã Hòa Sơn,Hoa Son,commune,653,66
7837,Xã Hòa Sơn,Hoa Son,commune,223,24
8789,Thị Trấn Hoa Sơn,Hoa Son,town,246,26
4945,Xã Hòa Sơn,Hoa Son,commune,152,17
6445,Xã Hòa Sơn,Hoa Son,commune,186,20
22297,Xã Hòa Tâm,Hoa Tam,commune,564,54
24460,Xã Hòa Tân,Hoa Tan,commune,653,66
32041,Xã Hòa Tân,Hoa Tan,commune,964,96
29320,Xã Hoà Tân,Hoa Tan,commune,845,84
30277,Xã Hòa Tân,Hoa Tan,commune,877,87
22273,Xã Hòa Tân Tây,Hoa Tan Tay,commune,562,54
22267,Xã Hòa Tân Đông,Hoa Tan Dong,commune,564,54
9949,Xã Hòa Thạch,Hoa Thach,commune,275,1
1765,Xã Hoa Thám,Hoa Tham,commune,52,4
6073,Xã Hoa Thám,Hoa Tham,commune,181,20
6460,Xã Hòa Thắng,Hoa Thang,commune,186,20
22324,Xã Hòa Thắng,Hoa Thang,commune,563,54
23053,Xã Hòa Thắng,Hoa Thang,commune,596,60
24166,Xã Hòa Thắng,Hoa Thang,commune,643,66
