review_id,review_content,review_rating,review_date,product_id,customer_id
1794571,Не советую покупать по такой высокой цене.,4,2024-09-01 13:30:42,262213,3
2254809,我后悔决定购买该产品。,4,2024-08-18 13:30:42,262213,5
2791390,Giá thành của sản phẩm này rất hợp lý so với tính năng và chất lượng vượt trội của nó.,3,2024-09-05 13:30:42,262213,3
3558076,제품이 정말 형편없고 비쌉니다.,3,2024-08-31 13:30:42,262213,5
3558108,"Kualiti rendah tidak berbaloi dengan wang yang dibelanjakan, memerlukan penambahbaikan segera.",4,2024-10-03 13:30:42,262213,5
3558122,Цена неприемлемая для такого качества.,3,2024-10-14 13:30:42,262213,3
3558152,هذا المنتج رخيص، ولكن الجودة غير مقبولة.,4,2024-10-08 13:30:42,262213,5
3558189,ราคานี้ทำให้ผลิตภัณฑ์เป็นตัวเลือกกลางทาง ไม่มีอะไรโดดเด่นหรือบกพร่องเป็นพิเศษ,3,2024-10-18 21:38:52,262213,5
3558221,Le prix de ce produit n’apporte pas une grande satisfaction mais ne déçoit pas non plus les acheteurs.,3,2024-10-01 13:30:42,262213,5
3558246,ต้นทุนสูงแต่คุณภาพไม่ตรง,3,2024-09-07 13:30:42,262213,4
3558267,この製品の価格は、安くはないが高くもなく、市場の平均レベルに留まっています。,3,2024-09-14 13:30:42,262213,3
3558296,"Цена этого продукта соответствует предоставляемому качеству, не слишком дорого, но и не дешево.",4,2024-10-19 13:30:42,262213,4
3558325,以这个价格来说不值这个钱。,4,2024-10-23 13:30:42,262213,3
3558357,"Der Preis dieses Produkts ist nicht der günstigste, aber es bietet auch nicht den höchsten Wert, es ist nur durchschnittlich.",3,2024-09-10 13:30:42,262213,5
3558398,Je suis très impressionné par le prix de ce produit.,4,2024-08-25 13:30:42,262213,4
3558427,"Mức giá này có thể chấp nhận được so với chất lượng sản phẩm mang lại, dù không có gì đặc biệt.",4,2024-10-09 13:30:42,262213,4
3558459,"Giá cả tuyệt vời, sản phẩm chất lượng, đây chắc chắn là lần mua hàng mà tôi không hối hận.",4,2024-10-29 21:59:17,262213,5
3558605,मैं वास्तव में इस उत्पाद की कीमत से संतुष्ट हूं।,4,2024-08-11 13:30:42,262213,3
3558644,この製品の価格は許容範囲内であり、驚くべきものでもがっかりするものでもありません。,4,2024-09-19 13:30:42,262213,4
3558684,"The price of this product is very reasonable, offering high quality and durability. It is a smart investment for anyone looking for quality.",4,2024-08-17 13:30:42,262213,3
3558727,この製品には、消費者が支払う価格を正当化するために大幅な品質改善が必要です。,4,2024-08-31 13:30:42,262213,5
3558743,"Ce prix est tout à fait approprié par rapport à la qualité du produit, mais il n'y a rien de vraiment exceptionnel.",4,2024-08-27 13:30:42,262213,4
3558762,"Цена этого продукта не особенно привлекательна, но и не слишком высока для того, что вы получаете.",3,2024-08-09 07:09:15,262213,4
3558917,"Mức giá này phản ánh giá trị trung bình của sản phẩm, không quá cao cũng không quá thấp, vừa đủ",4,2024-08-29 13:30:42,262213,4
3558944,Цена не соответствует потраченным деньгам.,3,2024-08-13 13:30:42,262213,4
9335,สินค้าดี,4,2024-09-16 06:58:15,263415,5
1684805,품질이 매우 좋지 않음,1,2024-10-15 06:39:11,263415,5
2754413,Produk yang sangat bagus👍🏻,5,2024-09-01 08:25:43,263415,5
5058,Alles gut,5,2024-08-26 06:47:49,149025,5
11385,Everything OK,5,2024-09-22 07:04:54,149025,3
59075,설명대로,5,2024-09-14 09:22:28,149025,5
147725,สมบูรณ์แบบทั้งหมด,5,2024-10-24 13:25:02,149025,4
147727,parfait,5,2024-08-16 13:25:02,149025,3
147729,उत्पाद जैसा वर्णन किया गया है,4,2024-09-11 13:25:02,149025,3
654,좋은,5,2024-09-05 05:20:03,185466,3
1391,极好的,5,2024-10-09 05:54:23,185466,4
1483,Ok,3,2024-10-05 05:55:26,185466,3
4615,OK,5,2024-08-28 06:46:54,185466,4
5609,בְּסֵדֶר,5,2024-10-26 06:48:54,185466,5
5738,Bom,5,2024-10-07 06:49:20,185466,4
7736,Buena relación calidad-precio,5,2024-10-18 06:54:26,185466,4
9832,איכות טובה,5,2024-09-15 06:58:50,185466,3
22368,훌륭한,5,2024-09-25 07:44:39,185466,3
34574,Bien,5,2024-09-03 08:13:32,185466,5
43616,İyi çalışıyor,5,2024-08-06 08:38:45,185466,4
44897,Befriedigt,5,2024-10-16 08:45:36,185466,5
49779,טוב מאוד,5,2024-09-12 08:57:10,185466,4
57985,मैं नहीं पहुंचता,1,2024-09-27 09:18:31,185466,5
61366,excellent,5,2024-10-15 09:30:45,185466,4
67265,。,1,2024-08-14 09:42:26,185466,5
68239,OK,5,2024-10-04 09:43:46,185466,3
69566,良い,5,2024-09-08 09:45:03,185466,3
85656,semifreddo,5,2024-09-18 10:18:58,185466,5
109661,Tốt,5,2024-10-17 11:43:31,185466,5
117793,좋아요,5,2024-08-14 12:08:59,185466,3
149190,完美的,5,2024-10-02 13:30:33,185466,4
168381,Очень хороший,5,2024-09-12 14:41:29,185466,5
187784,उत्पाद अच्छा नहीं है,1,2024-08-10 15:53:49,185466,5
190656,Excelente,5,2024-08-23 16:06:45,185466,4
323615,Хорошо,5,2024-09-01 22:34:22,185466,4
392198,parfe,5,2024-08-28 01:44:05,185466,4
692129,"Przesyłka błyskawiczna, produkt spełnia moje oczekiwania. POLECAM!",5,2024-08-04 01:19:30,185466,4
694160,mudah dipasang dan bilahnya sangat tajam. Juga penghantaran ke Austria sangat pantas,4,2024-09-22 01:21:45,185466,5
694161,"All as describe, very fast delivery, easy to assemble, no need to contact seller- everything good, comes with extra blades. Do recommend",5,2024-10-26 01:21:45,185466,3
694162,"To jest chingón, którego można rozbroić. Pipety pochodzą z włókna szklanego",5,2024-10-26 01:21:45,185466,5
694163,Мне понравилась эта вещь. Длинную ручку очень удобно доставать в разных местах. Запасные лезвия также имеются в наличии.,5,2024-08-16 01:21:45,185466,3
694164,"Quand j'ai ouvert j'ai dit que c'était de la merde... En essayant ça marche à merveille, totalement recommandé laisse le verre impeccable",5,2024-09-20 01:21:45,185466,3
694166,Nó được giao trong thời gian ngắn. Sự thay thế tiện dụng đi kèm với 5 phần trong thực đơn của tôi Cảm ơn bạn rất nhiều Cảm ơn bạn rất nhiều Thực đơn của tôi xứng đáng được 5 điểm Cảm ơn bạn.👏👏👏👏🥰,5,2024-08-05 01:21:45,185466,4
694167,包裹提前 30 天到达，正好是订购后 31 天，一切都很好，唯一的抱怨是管子是塑料的，但无论如何，为了这笔钱，我们可以说这是值得的，因为有 5 个雕刻刀。,5,2024-09-03 01:21:45,185466,3
694168,"Não é nada super forte mas pelo preço até fica bom se for usado com chita e calma, as lâminas não sei se não enferruja depois de usar, vou testar agora e esperar uns dias para veja como fica",4,2024-08-13 01:21:45,185466,4
694169,看起来有点脆弱，但总的来说，就价格而言，我觉得还不错,5,2024-10-26 01:21:45,185466,5
694170,Saya pergi dengan baik produk ke tarikh yang dikehendaki sangat cantik,5,2024-08-30 01:21:45,185466,4
694171,एक सप्ताह पहले पहुंचे और कांच को साफ किया कि एक सौंदर्य आपूर्तिकर्ता को बहुत बहुत धन्यवाद,5,2024-10-16 01:21:45,185466,4
694172,لقد وصلت للتجميع، وأتمنى فقط أن تصل بمزيد من الحماية.,4,2024-10-24 01:21:45,185466,4
694173,จัดส่งรวดเร็วและบรรจุอย่างดี หมายเหตุ: รายการตามภาพไม่ใช่วิดีโอ,4,2024-10-21 01:21:45,185466,5
694174,تلقى في الوقت المحدد والحب بعد ذلك. أنه يعمل بشكل جيد للغاية كما هو موضح.,5,2024-08-20 01:21:45,185466,4
694175,"It is a little not convenient to assemble, but in terms of usefulness, five",5,2024-09-25 01:21:45,185466,3
694177,Doskonały. O wiele łatwiej jest wyczyścić akwarium w ten sposób,5,2024-08-28 01:21:45,185466,3
694178,"Alles ist in Ordnung, es erfüllt seine Funktion",5,2024-09-13 01:21:45,185466,5
694179,小而锋利，效果很好。,5,2024-10-08 01:21:45,185466,4
694180,Любить это!,5,2024-08-06 01:21:45,185466,3
694181,완벽한,5,2024-10-26 01:21:45,185466,5
694182,パーツごとに分かれており、組み立てガイドはありませんが、正常に動作します。,3,2024-09-20 01:21:45,185466,4
694183,fifty fifty,2,2024-08-12 01:21:45,185466,5
694185,Harika. Reklamı yapıldığı gibi çalışır. Akvaryumum artık temiz.,5,2024-08-31 01:21:45,185466,5
694187,"Sieht gut aus, ist aber gefährlich zu zerkratzen",5,2024-09-13 01:21:45,185466,4
694188,"Parfait, livraison rapide, je recommande, merci",5,2024-08-06 01:21:45,185466,3
694189,Hiệu suất giá sản phẩm nhận được mà không do dự trong 10 ngày,5,2024-10-16 01:21:45,185466,3
694190,15일만에 도착했습니다. 잘 작동합니다.,5,2024-09-17 01:21:45,185466,4
694191,まだ装置を組み立てる時間がありません。,5,2024-09-21 01:21:45,185466,3
694192,"Máy cạo thông thường, hài lòng với các lưỡi dao trong bộ",5,2024-09-13 01:21:45,185466,5
694193,Hervorragende Qualität und sehr funktional,5,2024-09-21 01:21:45,185466,4
694194,बहुत खाने वाली चीज़.,5,2024-10-12 01:21:45,185466,4
694195,すべて順調です,5,2024-09-12 01:21:45,185466,5
694196,Bardzo zadowolony,5,2024-09-30 01:21:45,185466,5
694198,Я рекомендую! Ценность,5,2024-09-27 01:21:45,185466,4
694199,빠른 배송,5,2024-09-29 01:21:45,185466,5
694200,Berfungsi dengan baik,5,2024-08-21 01:21:45,185466,5
694203,كل ما هو موضح,5,2024-10-17 01:21:45,185466,3
694204,Good product good size,5,2024-09-14 01:21:45,185466,3
694205,Tudo bem.,5,2024-10-07 01:21:45,185466,4
694206,המוצר כמתואר עובד אבל צריך להקפיד לשמור אותו ישר כדי לא לשרוט את הזכוכית,5,2024-10-18 01:21:45,185466,4
694207,予想通りではありません。製品説明やビデオのようなステンレス鋼はありません。全てプラスチック製ですが、他に代替品もないので、そのまま使用しています。それがどれくらい続くか見てみましょう。実際に見るととても頑丈そうに見えます。,3,2024-08-15 01:21:45,185466,4
694208,到达时与图片一样，非常容易组装并实现其功能，非常好的产品，而且价格也很优惠，,5,2024-10-21 01:21:45,185466,4
694209,"Beğendim, beklediğim gibi. Aldığım şey siyahın metal olmamasıydı ama çok iyi. Bu bir çeşit plastik, farklı ve mükemmel kalitede, manuel montaj gelmiyor, sadece parçalara rastgele uyuyor",5,2024-10-07 01:21:45,185466,3
694210,"Leicht, macht aber eine super gute Reinigung. Sehr praktisch, um es zu Hause zu haben.",5,2024-09-30 01:21:45,185466,5
694211,"Unfortunately, a few parts were missing. Communication with the seller was straightforward and fast and I received a refund",5,2024-08-11 01:21:45,185466,5
694212,"Perfecto, mis paredes estaban muy sucias y quedaron claras.",5,2024-09-09 01:21:45,185466,3
694213,وصل بشكل مثالي، جيد جدًا لتنظيف زجاج الحوض. كشط زجاج حوض السمك البحري جيدًا,5,2024-08-30 01:21:45,185466,3
694214,"Faca muito conveniente, funciona bem. Substitua-o a tempo e certifique-se de que a faca esteja reta no vidro e que não seja pressionada com muita força para arranhar o vidro.",5,2024-09-09 01:21:45,185466,5
694216,"Não parecia promissor quando chegou, mas acabou sendo excelente.",5,2024-10-02 01:21:45,185466,3
694217,כלי מצוין אם אתם מחפשים לנקות מיכל דגים במהירות וביעילות. אני שמח שכלי פשוט כל כך יעיל לניקוי.,5,2024-10-01 01:21:45,185466,5
694218,Przyszedłem zrobić shvidko. Wyczyść to dobrze. W setach 5 wspiął się. Polecam to.,5,2024-10-11 01:21:45,185466,3
694219,"Tốt. chiều dài tốt, dễ sử dụng, đầu nhỏ và có kèm theo lưỡi dao dự phòng.",5,2024-10-05 01:21:45,185466,5
694220,"Cam akvaryumu temizlemek için kullanışlı kazıyıcı, birkaç tohum bıçağından oluşan bir set. Bıçaklar keskindir.",5,2024-08-23 01:21:45,185466,3
694221,"langlebig + es wird mit einer Kappe und Ersatzrasierklingen geliefert
Gutes Produkt",5,2024-10-15 01:21:45,185466,5
694222,"สินค้าสอดคล้องกับคำอธิบายของผู้ขาย
ดูดีมีคุณภาพ
แต่ฉันยังไม่มีโอกาสทดสอบเลย",5,2024-09-24 01:21:45,185466,5
694223,วัสดุที่ดีเยี่ยม ใบมีดนิ่มและขจัดคราบเมือกที่สะสมในแก้วของตู้ปลาออกได้อย่างง่ายดาย👏👏👏,5,2024-08-05 01:21:45,185466,3
694224,"พอดีมีประสิทธิภาพมาก
ถังแก้วสีเขียว",5,2024-08-26 01:21:45,185466,4
694225,Alat yang saya perlukan untuk membersihkan akuarium saya…sangat berguna!,5,2024-10-09 01:21:45,185466,5
694227,جيد لـ 15 لترًا من kavte scho treba، من الفولاذ المقاوم للصدأ، وgeorstka,5,2024-08-10 01:21:45,185466,4
694228,"הסגן הגיע תוך 10 ימים, ALE לא בולו",3,2024-08-12 01:21:45,185466,3
694229,Funziona come pubblicizzato. È arrivato con una sola lama. La lama presentava alcune macchie marroni.,3,2024-09-14 01:21:46,185466,3
694230,"имейте в виду, что меньший вариант не поставляется с лезвиями",4,2024-10-09 01:21:46,185466,4
694231,Ottim o prodotto....com والوصف... موصى به,5,2024-10-25 01:21:46,185466,3
694232,非常に機能的で、シンプルかつ簡単な方法で汚れを掃除して除去します。100% 推奨されており、もうすぐ登場します。,5,2024-08-07 01:21:46,185466,4
694233,"Llegó rápido, la base donde va la cuchilla es pequeña, más grande se limpiaría más rápido",5,2024-10-12 01:21:46,185466,3
694234,5 adet bıçağıyla komple plastik malzeme görevini yapar.,5,2024-09-16 01:21:46,185466,5
694235,Atende tudo e vem com duas peças de reposição de lâmina,5,2024-09-01 01:21:46,185466,4
694236,"Oldukça güçlü, kaliteli",5,2024-08-09 01:21:46,185466,3
694237,"מוצר נהדר, מושלם עבור אקווריומים קטנים נקיים",5,2024-09-16 01:21:46,185466,5
694239,הגיע בזמן. כשאני אנסה את זה אעיר עוד.,5,2024-10-10 01:21:46,185466,4
694240,בחלק העליון לא רציתי לשלם זרוע באמזון זה הוציא את כל אבן הגיר מהאקווריום,5,2024-10-11 01:21:46,185466,4
694241,非常酷。锋利的。带有保护功能。很难贴合，了解后变得很牢固,5,2024-08-04 01:21:46,185466,4
694242,"Envio correto no prazo do item bom e com bom preço. Preciso experimentar, mas parece bom.",5,2024-10-26 01:21:46,185466,4
694243,"Точно так же, как АД. Хорошая экономия. Прибыл очень быстро.",5,2024-09-20 01:21:46,185466,3
694244,"Super bien, me ha quedado la pecera como nueva gracias a ello",5,2024-10-07 01:21:46,185466,4
694245,ได้รับแล้ว ยังไม่ได้ลอง เป็น 3 ชิ้น พอรวมเข้าด้วยกันก็ใช้งานได้เหมือนฝัน แต่ต้องใช้คนที่แข็งแกร่งพอทำให้ได้ ก้านรัดแน่นมาก!,5,2024-10-16 01:21:46,185466,5
694246,Sehr gutes und praktisches Produkt,5,2024-09-21 01:21:46,185466,4
694247,Legal para limpar um pequeno aquário. Obrigado,5,2024-09-23 01:21:46,185466,4
694248,ได้รับการถอดประกอบในชุดพลาสติกทั้งหมด ทำงาน,5,2024-09-30 01:21:46,185466,3
694250,非常に効率的ですが壊れやすいです。ロッドを傷つけないように注意が必要です,4,2024-10-16 01:21:46,185466,4
694251,"Eccellente! Ho pensato che potesse essere goffo, ma fa un ottimo lavoro nel pulire il vetro senza graffiarsi",5,2024-09-27 01:21:46,185466,3
694252,待つ前に到着したすべての優れた製品は、価格の割に品質が良さそうです,4,2024-08-09 01:21:46,185466,3
694253,fotoğrafa benziyor ama pek işlevsel değil.,4,2024-09-19 01:21:46,185466,3
694255,产品在短时间内就到达了我的手中,5,2024-09-22 01:21:46,185466,5
694256,The handle seems very thin I will see in use,5,2024-10-23 01:21:46,185466,5
694258,많은 예비 블레이드의 강력한 디자인,5,2024-09-23 01:21:46,185466,3
694259,Produk yang baik seperti penerangan,5,2024-08-21 01:21:46,185466,4
694260,"Sesuai dengan penerangan, tiba bergaya, berpuas hati.",5,2024-09-14 01:21:46,185466,4
694261,İyi fonksiyon,5,2024-10-25 01:21:46,185466,5
694263,"Очень хороший продукт, лучше, чем ожидалось",5,2024-09-07 01:21:46,185466,4
694264,Sangat berguna dan dengan produk yang sangat berkualiti,5,2024-10-11 01:21:46,185466,5
694265,Very useful for green vase but not brown,5,2024-08-26 01:21:46,185466,4
694267,"Super, große Größe, mehrere Ersatzteile",5,2024-08-16 01:21:46,185466,5
694268,Perfecto esta bien y muy funcional,5,2024-08-15 01:21:46,185466,3
694269,ตามข้อบ่งชี้ของผลิตภัณฑ์ด้วย 3B,5,2024-09-23 01:21:46,185466,5
694270,שימושי מאוד. הגיע סופר מהר,5,2024-08-12 01:21:46,185466,5
694271,טוֹב,5,2024-08-16 01:21:46,185466,4
694272,Działa dobrze i jest wytrzymały! Szczęśliwi razem!,4,2024-10-04 01:21:46,185466,5
694273,Ia tidak seperti promosi tetapi ia tidak buruk,3,2024-08-24 01:21:46,185466,4
694274,احصل على أصدقاء لطيفين، سوف تكون راضيًا,5,2024-08-18 01:21:46,185466,5
694275,ótimo artigo obrigado,5,2024-09-24 01:21:46,185466,4
694277,حسنا في الأعلى,4,2024-10-16 01:21:46,185466,3
694280,Nie otrzymano.,5,2024-08-11 01:21:46,185466,5
694281,"Zum Kratzen muss man viel neigen.
Aber es ist nützlich.",5,2024-10-07 01:21:46,185466,4
694283,OK,5,2024-09-08 01:21:46,185466,3
694284,lo adoro,5,2024-10-21 01:21:46,185466,4
694285,kaliteli,5,2024-10-04 01:21:46,185466,4
694286,我真的很喜欢它完美,5,2024-09-02 01:21:46,185466,3
694288,bardzo przydatne,5,2024-08-26 01:21:46,185466,3
694289,สุดๆ!!!,5,2024-09-13 01:21:46,185466,3
694290,Buen producto,5,2024-08-20 01:21:46,185466,4
694291,นั่นคือสิ่งที่ถูกโน้มน้าว,5,2024-08-28 01:21:46,185466,4
694292,Хороший продукт,5,2024-08-24 01:21:46,185466,5
694293,Consegna molto veloce,5,2024-10-07 01:21:46,185466,4
694294,Хорошо получен и очень хорошо упакован,5,2024-08-07 01:21:46,185466,4
694296,สินค้าสวยราคาถูกลงครับ,5,2024-09-12 01:21:46,185466,4
694299,Bien faire son travail,5,2024-09-09 01:21:46,185466,4
694300,잘 작동합니다 기사,5,2024-09-08 01:21:46,185466,5
694301,chức năng,5,2024-10-09 01:21:46,185466,3
694302,ปฏิบัติตามอย่างสมบูรณ์แบบ,5,2024-09-29 01:21:46,185466,4
694303,נֶחְמָד,5,2024-09-26 01:21:46,185466,4
694304,haut. parfait,5,2024-08-07 01:21:46,185466,5
694305,Hàng gọn gàng. VFM tuyệt vời,5,2024-08-13 01:21:46,185466,4
694306,จัดส่งโดยไม่มีแผ่นสำรอง และบทความเป็นพลาสติกหยาบไม่เหมือนรูปภาพในโฆษณา,2,2024-08-18 01:21:46,185466,5
694308,बहुत अच्छा खुरचनी,5,2024-10-07 01:21:46,185466,3
694309,ممتاز,5,2024-09-11 01:21:46,185466,5
694310,Optimum,5,2024-09-12 01:21:46,185466,5
694311,완벽한,5,2024-09-12 01:21:46,185466,3
694312,Funktioniert gut,5,2024-08-26 01:21:46,185466,4
694313,Sehr gut,5,2024-09-27 01:21:46,185466,3
694316,अत्यधिक अनुशंसित 👍,5,2024-10-24 01:21:47,185466,5
694318,素晴らしい。お勧めします,5,2024-10-10 01:21:47,185466,5
694319,Giao hàng nhanh và sản phẩm ok,5,2024-10-05 01:21:47,185466,4
694320,המוצר בסדר.,4,2024-08-06 01:21:47,185466,4
694321,Pedido de 53 cm. Llegó de 23 cm.,4,2024-08-08 01:21:47,185466,5
694322,Ras,5,2024-09-06 01:21:47,185466,4
694323,Funktioniert wie es soll :-),5,2024-09-12 01:21:47,185466,5
694324,8 बजे अच्छा समय आया,5,2024-10-24 01:21:47,185466,3
694325,ボム👍,5,2024-10-13 01:21:47,185466,5
694327,עושה מה שהוא אמור לעשות. בְּסֵדֶר,4,2024-10-14 01:21:47,185466,5
694328,Útil y óptimo,4,2024-10-08 01:21:47,185466,3
694330,ในภาพปรากฏว่าเป็นแถบเดียว แต่ในความเป็นจริงแล้วมี 2 แถบที่รวมกันและทำให้เกิดความไม่มั่นคง นอกจากนี้ในส่วนที่ออกมาทั้งหมดนั้นมีสกรูสองตัวติดอยู่ แต่จริงๆ แล้วเป็นอันที่เข้าไปได้ ตรงกลางและถ้าคุณบีบมันแรงๆ มันจะหมุนไปรอบๆ สกรูตัวนั้น,2,2024-09-21 01:21:47,185466,5
694331,I. Sembra un buon articolo,4,2024-10-28 01:21:47,185466,4
694332,超清潔、とても良い,4,2024-08-15 01:21:47,185466,3
694334,Utilisable,4,2024-10-06 01:21:47,185466,5
694335,Je ne recommande pas le colis reçu ok mais il manquait le bâton. très déçu du vendeur. Je n'ai pas du tout pu contacter le vendeur. cette image montre tous les articles que j'ai reçus et la livraison a été lente,2,2024-09-23 01:21:47,185466,3
694336,창문 닦기에 그다지 편리하지 않습니다.. 더 잘 알고 있어요,3,2024-08-29 01:21:47,185466,4
694337,"это действительно мило. мой сын любил 
Я рекомендую это.
спасибо продавцу",3,2024-08-01 01:21:47,185466,3
694339,Mui bom yego bem e fiquei surpreso k vai com lâminas sobressalentes e se cobrir,3,2024-08-29 01:21:47,185466,3
694340,"상품을 받지 못했는데, 원하지도 않고 ""수신"" 키를 눌렀습니다....",3,2024-08-12 01:21:47,185466,4
694341,เล็กมาก,3,2024-08-11 01:21:47,185466,5
694342,"Я не могу его использовать, потому что у меня заканчиваются детали.",2,2024-08-20 01:21:47,185466,4
694343,"In der Produktbeschreibung steht, dass das Produkt aus Edelstahl ist, aber das erhaltene Produkt besteht aus Hartplastik. Die Qualität des Kunststoffs ist nicht schlecht, aber die Beschreibung täuscht ziemlich.",1,2024-09-06 01:21:47,185466,3
694344,קצת דקיק,3,2024-08-31 01:21:47,185466,3
694345,Mi è stato rubato il pacco e non mi è stato rimborsato Insolenza mi viene solo detto di contattare i fornitori che mi dicono di contattare il venditore e perchè interessato non ha soldi e oggetto smarrito grazie,1,2024-10-26 01:21:47,185466,4
694346,Lembik.,3,2024-10-02 01:21:47,185466,3
694348,它只有两部分。无连杆,1,2024-08-22 01:21:47,185466,3
694349,最初の使用時にスクレーパーハンドルを接続するスリーブに亀裂が入りました。,1,2024-08-02 01:21:47,185466,3
694350,נשברתי כולי! וכבר לא מתאים לו.,2,2024-08-16 01:21:47,185466,4
694351,"Kötü niyetli kaliteli ürün, düşük fiyatı için bile hak etmiyor, tavsiye etmiyorum",2,2024-08-25 01:21:47,185466,3
694352,यह ठोस हो सकता है और खिड़कियों पर काम करने के लिए पर्याप्त चौड़ा नहीं हो सकता है,2,2024-08-10 01:21:47,185466,3
694353,Not effective for arondi windows,1,2024-10-16 01:21:47,185466,4
694355,未完了,2,2024-08-15 01:21:47,185466,3
694356,לעולם אל תקנה את זה שוב,2,2024-10-15 01:21:47,185466,4
694357,הידית היא מפלסטיק ברגע שאנו מכריחים אותה רמקולים,1,2024-09-23 01:21:47,185466,4
694359,"l'envoi a été annulé, le magasin ne m'a pas informé et ne m'a pas remboursé jusqu'à ce que je m'en aperçoive, et ils n'en ont pas envoyé un nouveau à la place",1,2024-08-14 01:21:47,185466,4
694360,"Bad product. In the first use, he broke in two.",1,2024-08-26 01:21:47,185466,3
694361,"La grande schifezza della plastica che ho visto quando stavo pensando di acquistare l'acciaio inossidabile... Troppo morbida per graffiarsi correttamente. Sto solo aspettando gli altoparlanti.
Era passato molto tempo dall'ultima volta che avevo commesso una frode ad Ali...",1,2024-09-04 01:21:47,185466,4
694362,"Das Produkt ist überhaupt nicht angekommen, ich habe 3 Monate darauf gewartet, habe nur die Bestellung gelöscht und das Geld nicht zurückgegeben. Der Händler ist sehr falsch, kaufe nichts davon",1,2024-10-07 01:21:47,185466,3
694363,don't buy missleading pictures showing stainless but its plastic brole on first use,1,2024-09-22 01:21:47,185466,4
694364,"In der Anzeige stand, dass es 5 Rasierer gab, aber sie kamen nicht an",1,2024-10-24 01:21:47,185466,3
694365,O pior plástico para transporte é uma bagunça de durabilidade,1,2024-10-13 01:21:47,185466,5
694366,🆗,1,2024-08-06 01:21:47,185466,5
694368,Tak pernah sampai,1,2024-10-29 01:21:47,185466,3
694370,Not received…,1,2024-09-26 01:21:47,185466,3
694371,Voi,5,2024-09-06 01:21:47,185466,4
2580,Хорошее качество,5,2024-08-16 06:44:14,154836,5
51168,súper,5,2024-08-29 09:04:03,154836,4
193688,Bien,5,2024-09-30 16:21:18,154836,5
193689,رأس,5,2024-10-06 16:21:18,154836,4
193690,Bene,5,2024-08-17 16:21:18,154836,5
1905,Tudo bem.,4,2024-09-02 05:57:36,174335,4
2995,Hoàn hảo,5,2024-09-06 06:44:37,174335,4
9612,तेज़ डिलीवरी के लिए धन्यवाद,5,2024-08-08 06:58:36,174335,5
132357,Спасибо!,5,2024-09-24 12:49:32,174335,5
157771,un,5,2024-09-26 13:56:00,174335,4
209277,Funktioniert gut,5,2024-08-05 17:03:21,174335,4
272607,Entrega rápida,5,2024-10-18 19:53:03,174335,4
365841,בְּסֵדֶר,5,2024-09-25 00:27:50,174335,3
377995,Product seems to have good quality. Arrived well packed and on time. Has 2 speeds options. The impression it gives is that it is not as strong as it is in the videos. But I think it serves well.,5,2024-09-10 00:57:17,174335,3
377996,Funziona bene finora. Sembra durevole. Ci sono volute più di 4 ore per ricaricare la batteria.,5,2024-09-06 00:57:17,174335,5
377997,[PRO バージョン] 品質と組み立てが良く、吸引力がかなり良く、車全体を完璧に吸い込みます。推奨！,5,2024-09-25 00:57:17,174335,5
377998,产品看起来很漂亮，交货速度很快。这是相当强大的，渴望在汽车上表现良好。,5,2024-09-27 00:57:17,174335,4
377999,"Es ist ein kleiner Reiniger.
Das Preis-Leistungs-Verhältnis ist gut.
Räumen Sie den Staub um mich herum auf. Entfernen Sie den Staub von der schmalen Fensterbank.
Sie können den Wind hinter sich beseitigen.
Der Kauf wird dringend empfohlen",5,2024-10-11 00:57:17,174335,5
378000,"Ia sedikit berbeza daripada jenis rendah yang lain.
Kekuatannya juga bagus.
Satu peringkat dua peringkat boleh laras.
Sungai",5,2024-10-19 00:57:17,174335,3
378001,"Pensavo fosse più potente, ma vale il prezzo.",5,2024-09-10 00:57:17,174335,4
378002,"Spróbowałem od razu, ale dobrze jest oczyścić kurz. Ssanie jest w porządku.",5,2024-08-20 00:57:17,174335,5
378003,"Bien reçu.
C'est encore avant utilisation.
Je vais l'essayer et additionner.",5,2024-10-14 00:57:17,174335,3
378004,"Je viens de le recevoir, je n'avais pas encore de monnaie pour l'essayer. Je vais devoir le laisser charger avant de tester. Je mettrai à jour l'avis après le test.
Il a été expédié très rapidement et le prix était excellent... Recommande le sllei",5,2024-10-24 00:57:17,174335,3
378005,"Dieses Produkt funktioniert, aber mit dieser Kraft ist es auf keinen Fall makellos.
schwach, aber brauchbar, und nach 10-20 Minuten ist die Batterie leer.",3,2024-10-24 00:57:17,174335,4
378006,"Ne perdez pas votre temps et votre argent. Suivez les instructions jusqu’à un « t » et cela ne démarrera pas. Si je maintiens le bouton d'alimentation enfoncé, l'aspiration se produira pendant 2 secondes et s'éteindra. Très déçu. Premier retour que je ferai sur l'application.",1,2024-10-25 00:57:17,174335,5
378007,هذا جيد.,5,2024-10-07 00:57:17,174335,3
378008,어떻게 작동하는지 살펴보겠습니다.,5,2024-09-25 00:57:17,174335,4
378010,"아주 좋아요, 추천합니다.",5,2024-10-14 00:57:17,174335,5
378011,"Penghantaran cepat, kuasa 2, cukup menyedut, ia juga blower. Kecil dan padat, seperti yang saya cari. Untuk melihat berapa lama bateri anda bertahan",5,2024-08-20 00:57:17,174335,4
